Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.188041,0.078872,0.197896,0.131390
1,0.214738,0.103057,0.225475,0.133322
2,0.214738,0.102968,0.234002,0.129086
3,0.260367,0.110224,0.237562,0.132002
4,0.260367,0.117222,0.246800,0.126437
5,0.260367,0.125552,0.246800,0.128012
6,0.260367,0.123345,0.247743,0.130842
7,0.260367,0.126846,0.247784,0.126961
8,0.263007,0.135316,0.250297,0.127065
9,0.321269,0.137935,0.250297,0.129980
10,0.321269,0.145404,0.252488,0.128450
11,0.321269,0.149611,0.252488,0.129256
12,0.321269,0.149178,0.256483,0.128620
13,0.370228,0.169019,0.256856,0.127968
14,0.370228,0.160598,0.262383,0.125558
15,0.370228,0.166660,0.265508,0.131147
16,0.370228,0.166733,0.267068,0.131107
17,0.370228,0.177215,0.267068,0.126027
18,0.370228,0.169731,0.267068,0.128568
19,0.370228,0.169206,0.267106,0.131752
20,0.370228,0.175448,0.268879,0.128641
21,0.370228,0.172392,0.268884,0.129409
22,0.370228,0.181986,0.268884,0.124960
23,0.370891,0.186965,0.268884,0.125105
24,0.436319,0.182247,0.268884,0.128219
25,0.436319,0.175738,0.268884,0.128220
26,0.436319,0.191322,0.268884,0.124906
27,0.436319,0.199031,0.268884,0.129295
28,0.436319,0.207017,0.268884,0.129321
29,0.436319,0.208130,0.268884,0.128945
30,0.436319,0.213139,0.268884,0.127430
31,0.436319,0.215123,0.269072,0.125648
32,0.436319,0.201383,0.269072,0.132031
33,0.458499,0.223461,0.269072,0.128340
34,0.458499,0.214266,0.272142,0.128722
35,0.458499,0.213847,0.272142,0.126252
36,0.458499,0.213307,0.272142,0.128068
37,0.486006,0.216288,0.272142,0.133520
38,0.486006,0.213641,0.275332,0.127911
39,0.486006,0.230404,0.275332,0.128203
40,0.486006,0.221951,0.275332,0.123885
41,0.518335,0.228436,0.276609,0.127913
42,0.518335,0.219572,0.280024,0.132109
43,0.518335,0.235467,0.281014,0.130203
44,0.518335,0.246935,0.281014,0.131673
45,0.518335,0.234637,0.285559,0.127961
46,0.518335,0.232800,0.285559,0.128197
47,0.518335,0.243886,0.285559,0.126553
48,0.518335,0.229465,0.294871,0.131126
49,0.518335,0.238158,0.297367,0.127563
50,0.518335,0.235983,0.297367,0.131151
51,0.518335,0.243900,0.297367,0.130984
52,0.518335,0.253482,0.297367,0.131649
53,0.518335,0.245263,0.299547,0.130940
54,0.518335,0.247263,0.302942,0.129151
55,0.518335,0.234856,0.302942,0.134072
56,0.518335,0.238107,0.302942,0.125496
57,0.518335,0.251279,0.302942,0.125863
58,0.518335,0.273421,0.302942,0.130674
59,0.518335,0.254060,0.308567,0.132513
60,0.518335,0.245220,0.308567,0.127112
61,0.518335,0.248142,0.308567,0.126300
62,0.593533,0.245021,0.308567,0.128718
63,0.593533,0.246474,0.308567,0.128496
64,0.593533,0.243154,0.308567,0.124333
65,0.593533,0.258049,0.308567,0.123522
66,0.593533,0.262473,0.308567,0.130359
