Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.273443,0.075915,0.197896,0.131390
1,0.273443,0.101054,0.225475,0.133322
2,0.273443,0.100263,0.234002,0.129086
3,0.273443,0.104176,0.237562,0.132002
4,0.273443,0.111253,0.246800,0.126437
5,0.273443,0.114728,0.246800,0.128012
6,0.273443,0.119088,0.247743,0.130842
7,0.394054,0.128006,0.247784,0.126961
8,0.394054,0.133339,0.250297,0.127065
9,0.394054,0.132619,0.250297,0.129980
10,0.394054,0.140174,0.252488,0.128450
11,0.394054,0.145764,0.252488,0.129256
12,0.394054,0.145903,0.256483,0.128620
13,0.394054,0.151410,0.256856,0.127968
14,0.394054,0.157703,0.262383,0.125558
15,0.400283,0.155414,0.265508,0.131147
16,0.400283,0.159129,0.267068,0.131107
17,0.400283,0.158943,0.267068,0.126027
18,0.400283,0.161112,0.267068,0.128568
19,0.400283,0.156816,0.267106,0.131752
20,0.400283,0.172627,0.268879,0.128641
21,0.400283,0.166270,0.268884,0.129409
22,0.400283,0.167471,0.268884,0.124960
23,0.400283,0.177101,0.268884,0.125105
24,0.400283,0.173942,0.268884,0.128219
25,0.400283,0.177415,0.268884,0.128220
26,0.400283,0.177389,0.268884,0.124906
27,0.400283,0.173356,0.268884,0.129295
28,0.554077,0.190930,0.268884,0.129321
29,0.554077,0.180512,0.268884,0.128945
30,0.554077,0.190030,0.268884,0.127430
31,0.554077,0.194136,0.269072,0.125648
32,0.554077,0.202043,0.269072,0.132031
33,0.554077,0.204091,0.269072,0.128340
34,0.554077,0.210356,0.272142,0.128722
35,0.554077,0.203501,0.272142,0.126252
36,0.554077,0.214572,0.272142,0.128068
37,0.554077,0.226631,0.272142,0.133520
38,0.554077,0.217127,0.275332,0.127911
39,0.554077,0.235658,0.275332,0.128203
40,0.554077,0.225257,0.275332,0.123885
41,0.576133,0.231818,0.276609,0.127913
42,0.576133,0.227757,0.280024,0.132109
43,0.576133,0.240047,0.281014,0.130203
44,0.576133,0.240262,0.281014,0.131673
45,0.576133,0.229180,0.285559,0.127961
46,0.576133,0.234376,0.285559,0.128197
47,0.576133,0.242758,0.285559,0.126553
48,0.576133,0.253441,0.294871,0.131126
49,0.576133,0.236354,0.297367,0.127563
50,0.576133,0.238961,0.297367,0.131151
51,0.576133,0.247072,0.297367,0.130984
52,0.576133,0.250925,0.297367,0.131649
53,0.576133,0.259468,0.299547,0.130940
54,0.576133,0.240490,0.302942,0.129151
55,0.576133,0.249187,0.302942,0.134072
56,0.576133,0.245192,0.302942,0.125496
57,0.576133,0.258222,0.302942,0.125863
58,0.576133,0.246299,0.302942,0.130674
59,0.576133,0.246559,0.308567,0.132513
60,0.576133,0.256551,0.308567,0.127112
61,0.576133,0.261256,0.308567,0.126300
62,0.576133,0.280584,0.308567,0.128718
63,0.576133,0.256524,0.308567,0.128496
64,0.576133,0.276001,0.308567,0.124333
65,0.576133,0.259477,0.308567,0.123522
66,0.576133,0.252037,0.308567,0.130359
67,0.576133,0.250765,0.309984,0.134976
68,0.576133,0.260727,0.309984,0.129858
69,0.576133,0.266100,0.309984,0.129402
70,0.576133,0.273999,0.309984,0.125350
71,0.576133,0.267472,0.309984,0.125989
72,0.576133,0.265216,0.310558,0.127400
73,0.576133,0.267014,0.310558,0.129354
74,0.576133,0.258199,0.313152,0.127868
75,0.576133,0.257802,0.313152,0.129151
76,0.576133,0.267790,0.313152,0.127960
77,0.576133,0.264075,0.313152,0.130840
78,0.576133,0.265392,0.313152,0.129831
79,0.576133,0.287098,0.313292,0.129601
80,0.576133,0.269073,0.315124,0.127864
81,0.576133,0.266260,0.315124,0.129494
82,0.576133,0.267082,0.315124,0.126489
83,0.576133,0.271037,0.315124,0.126453
84,0.576133,0.265452,0.315124,0.129668
85,0.576133,0.261908,0.315124,0.131561
86,0.576133,0.274375,0.319450,0.130705
87,0.576133,0.282980,0.319450,0.126980
88,0.576133,0.269705,0.319450,0.129061
89,0.576133,0.254702,0.319450,0.127864
90,0.576133,0.277250,0.319450,0.132105
91,0.576133,0.266377,0.319450,0.128985
92,0.576133,0.276417,0.319450,0.128332
93,0.576133,0.275070,0.319450,0.128840
94,0.581701,0.279206,0.319450,0.128277
95,0.581701,0.293516,0.319450,0.129007
96,0.581701,0.281128,0.319450,0.129919
97,0.581701,0.270073,0.319450,0.125887
98,0.590971,0.282429,0.319450,0.128956
99,0.590971,0.274110,0.319450,0.124434
100,0.590971,0.276118,0.319450,0.128811
101,0.590971,0.271479,0.319450,0.127170
102,0.590971,0.275134,0.319807,0.127180
103,0.602702,0.275099,0.329592,0.131557
104,0.602702,0.279484,0.329592,0.127816
105,0.602702,0.286397,0.329592,0.127411
106,0.602702,0.286960,0.329592,0.130682
107,0.602702,0.265125,0.329592,0.131854
108,0.602702,0.271278,0.330135,0.128144
109,0.631762,0.278060,0.330135,0.127787
110,0.631762,0.274079,0.330135,0.126402
111,0.631762,0.279091,0.330135,0.129545
112,0.631762,0.296384,0.330135,0.129321
113,0.631762,0.280477,0.330135,0.131792
114,0.631762,0.288537,0.330135,0.129817
115,0.631762,0.281034,0.330135,0.131820
116,0.631762,0.286032,0.330135,0.131172
117,0.631762,0.279550,0.330135,0.122564
118,0.631762,0.285569,0.330135,0.128456
119,0.631762,0.293372,0.330135,0.128725
120,0.631762,0.293451,0.330135,0.129196
121,0.631762,0.284818,0.330135,0.128946
122,0.631762,0.289815,0.330135,0.129788
123,0.631762,0.291336,0.330135,0.126343
124,0.672903,0.295951,0.330135,0.125787
125,0.672903,0.299960,0.330135,0.129398
126,0.672903,0.292495,0.330135,0.130014
127,0.672903,0.291379,0.330135,0.123383
128,0.672903,0.290438,0.330135,0.128606
129,0.672903,0.297173,0.330135,0.127635
130,0.672903,0.279993,0.330135,0.132552
131,0.672903,0.296710,0.330135,0.128438
132,0.672903,0.296269,0.330135,0.126643
133,0.672903,0.292936,0.330221,0.132874
134,0.672903,0.301012,0.330221,0.127554
135,0.672903,0.300762,0.330221,0.132580
136,0.672903,0.284706,0.330221,0.130438
137,0.672903,0.287328,0.330221,0.126851
138,0.672903,0.307094,0.330221,0.129310
139,0.672903,0.283915,0.330221,0.127436
140,0.672903,0.285099,0.330221,0.128663
141,0.672903,0.302411,0.330221,0.126085
142,0.672903,0.284613,0.330221,0.127591
143,0.672903,0.294764,0.332463,0.131057
144,0.672903,0.288502,0.332463,0.130662
145,0.672903,0.311215,0.339872,0.128558
146,0.672903,0.301230,0.339872,0.130985
147,0.672903,0.294855,0.339872,0.130737
148,0.672903,0.301324,0.339872,0.131284
149,0.672903,0.286223,0.339872,0.128027
150,0.672903,0.277422,0.339872,0.133572
151,0.672903,0.292958,0.339872,0.129901
152,0.672903,0.304008,0.344527,0.128053
