Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.268086,0.086991,0.197896,0.131390
1,0.268086,0.097664,0.225475,0.133322
2,0.268086,0.103667,0.234002,0.129086
3,0.268086,0.111143,0.237562,0.132002
4,0.268086,0.116475,0.246800,0.126437
5,0.268086,0.117340,0.246800,0.128012
6,0.501525,0.127159,0.247743,0.130842
7,0.501525,0.128257,0.247784,0.126961
8,0.501525,0.133637,0.250297,0.127065
9,0.501525,0.134332,0.250297,0.129980
10,0.501525,0.130081,0.252488,0.128450
11,0.501525,0.131178,0.252488,0.129256
12,0.501525,0.147442,0.256483,0.128620
13,0.501525,0.144357,0.256856,0.127968
14,0.501525,0.150688,0.262383,0.125558
15,0.501525,0.153880,0.265508,0.131147
16,0.501525,0.155184,0.267068,0.131107
17,0.501525,0.155567,0.267068,0.126027
18,0.501525,0.164487,0.267068,0.128568
19,0.501525,0.171451,0.267106,0.131752
20,0.501525,0.179457,0.268879,0.128641
21,0.501525,0.186772,0.268884,0.129409
22,0.501525,0.179414,0.268884,0.124960
23,0.501525,0.189262,0.268884,0.125105
24,0.501525,0.177728,0.268884,0.128219
25,0.501525,0.187040,0.268884,0.128220
26,0.501525,0.189208,0.268884,0.124906
27,0.501525,0.181955,0.268884,0.129295
28,0.501525,0.198046,0.268884,0.129321
29,0.570718,0.202649,0.268884,0.128945
30,0.570718,0.206943,0.268884,0.127430
31,0.570718,0.206175,0.269072,0.125648
32,0.570718,0.208956,0.269072,0.132031
33,0.570718,0.213768,0.269072,0.128340
34,0.570718,0.212546,0.272142,0.128722
35,0.570718,0.217508,0.272142,0.126252
36,0.570718,0.214688,0.272142,0.128068
37,0.570718,0.225000,0.272142,0.133520
38,0.570718,0.215978,0.275332,0.127911
39,0.570718,0.211489,0.275332,0.128203
40,0.570718,0.215846,0.275332,0.123885
41,0.570718,0.230886,0.276609,0.127913
42,0.570718,0.221917,0.280024,0.132109
43,0.570718,0.218188,0.281014,0.130203
44,0.570718,0.215540,0.281014,0.131673
