Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.273151,0.081815,0.197896,0.131390
1,0.273151,0.098687,0.225475,0.133322
2,0.273151,0.105558,0.234002,0.129086
3,0.284858,0.108732,0.237562,0.132002
4,0.284858,0.111758,0.246800,0.126437
5,0.284858,0.118092,0.246800,0.128012
6,0.284858,0.124377,0.247743,0.130842
7,0.313453,0.129506,0.247784,0.126961
8,0.313453,0.124471,0.250297,0.127065
9,0.313453,0.131954,0.250297,0.129980
10,0.313453,0.136752,0.252488,0.128450
11,0.358310,0.143819,0.252488,0.129256
12,0.358310,0.143694,0.256483,0.128620
13,0.358310,0.141215,0.256856,0.127968
14,0.358310,0.148363,0.262383,0.125558
15,0.358310,0.148845,0.265508,0.131147
16,0.384953,0.154494,0.267068,0.131107
17,0.384953,0.152086,0.267068,0.126027
18,0.393645,0.157949,0.267068,0.128568
19,0.393645,0.157024,0.267106,0.131752
20,0.400361,0.160247,0.268879,0.128641
21,0.400361,0.167424,0.268884,0.129409
22,0.400361,0.160333,0.268884,0.124960
23,0.420141,0.171941,0.268884,0.125105
24,0.420141,0.176054,0.268884,0.128219
25,0.420141,0.181145,0.268884,0.128220
26,0.420141,0.183478,0.268884,0.124906
27,0.420141,0.181131,0.268884,0.129295
28,0.420141,0.187576,0.268884,0.129321
29,0.420141,0.193454,0.268884,0.128945
30,0.420141,0.192641,0.268884,0.127430
31,0.420141,0.200488,0.269072,0.125648
32,0.430608,0.192665,0.269072,0.132031
33,0.430608,0.199616,0.269072,0.128340
34,0.430608,0.200772,0.272142,0.128722
35,0.430608,0.216996,0.272142,0.126252
36,0.430608,0.214181,0.272142,0.128068
37,0.430608,0.214337,0.272142,0.133520
38,0.430608,0.212629,0.275332,0.127911
39,0.430608,0.211716,0.275332,0.128203
40,0.430608,0.208545,0.275332,0.123885
41,0.431967,0.218180,0.276609,0.127913
42,0.431967,0.218745,0.280024,0.132109
43,0.431967,0.211710,0.281014,0.130203
44,0.431967,0.213212,0.281014,0.131673
45,0.465721,0.230835,0.285559,0.127961
46,0.482791,0.229152,0.285559,0.128197
47,0.526700,0.228299,0.285559,0.126553
48,0.526700,0.239171,0.294871,0.131126
49,0.526700,0.241516,0.297367,0.127563
50,0.526700,0.233976,0.297367,0.131151
51,0.526700,0.219551,0.297367,0.130984
52,0.528444,0.238189,0.297367,0.131649
53,0.528444,0.237116,0.299547,0.130940
54,0.528444,0.236357,0.302942,0.129151
55,0.528444,0.238399,0.302942,0.134072
56,0.528444,0.240173,0.302942,0.125496
57,0.528444,0.247828,0.302942,0.125863
58,0.528444,0.240962,0.302942,0.130674
59,0.528444,0.261180,0.308567,0.132513
60,0.528444,0.247728,0.308567,0.127112
61,0.528444,0.254354,0.308567,0.126300
62,0.528444,0.260601,0.308567,0.128718
63,0.528444,0.262299,0.308567,0.128496
64,0.528444,0.251331,0.308567,0.124333
65,0.528444,0.254067,0.308567,0.123522
66,0.528444,0.260094,0.308567,0.130359
67,0.528444,0.257732,0.309984,0.134976
68,0.528444,0.255888,0.309984,0.129858
69,0.528444,0.252998,0.309984,0.129402
70,0.528444,0.255945,0.309984,0.125350
71,0.547990,0.260392,0.309984,0.125989
72,0.547990,0.265348,0.310558,0.127400
73,0.547990,0.275946,0.310558,0.129354
74,0.547990,0.271755,0.313152,0.127868
75,0.547990,0.276769,0.313152,0.129151
76,0.547990,0.265453,0.313152,0.127960
77,0.547990,0.270139,0.313152,0.130840
78,0.561833,0.266100,0.313152,0.129831
79,0.561833,0.277215,0.313292,0.129601
80,0.561833,0.276969,0.315124,0.127864
81,0.561833,0.293441,0.315124,0.129494
82,0.561833,0.274250,0.315124,0.126489
83,0.561833,0.283170,0.315124,0.126453
84,0.561833,0.273545,0.315124,0.129668
85,0.561833,0.272071,0.315124,0.131561
86,0.561833,0.278120,0.319450,0.130705
87,0.561833,0.274566,0.319450,0.126980
88,0.561833,0.276956,0.319450,0.129061
89,0.631462,0.267930,0.319450,0.127864
90,0.631462,0.307352,0.319450,0.132105
91,0.631462,0.281746,0.319450,0.128985
92,0.631462,0.282871,0.319450,0.128332
93,0.631462,0.280528,0.319450,0.128840
94,0.631462,0.285021,0.319450,0.128277
95,0.631462,0.290775,0.319450,0.129007
96,0.631462,0.283871,0.319450,0.129919
97,0.631462,0.281302,0.319450,0.125887
98,0.631462,0.271651,0.319450,0.128956
99,0.631462,0.286455,0.319450,0.124434
100,0.631462,0.296262,0.319450,0.128811
101,0.631462,0.274829,0.319450,0.127170
102,0.631462,0.293429,0.319807,0.127180
103,0.631462,0.287143,0.329592,0.131557
104,0.631462,0.290552,0.329592,0.127816
105,0.631462,0.295279,0.329592,0.127411
106,0.631462,0.298658,0.329592,0.130682
107,0.631462,0.288084,0.329592,0.131854
108,0.631462,0.288083,0.330135,0.128144
109,0.631462,0.291007,0.330135,0.127787
110,0.631462,0.279120,0.330135,0.126402
111,0.631462,0.298936,0.330135,0.129545
112,0.631462,0.280554,0.330135,0.129321
113,0.631462,0.290239,0.330135,0.131792
114,0.631462,0.289694,0.330135,0.129817
115,0.632764,0.281178,0.330135,0.131820
116,0.632764,0.293376,0.330135,0.131172
117,0.632764,0.298265,0.330135,0.122564
118,0.632764,0.287320,0.330135,0.128456
119,0.632764,0.274450,0.330135,0.128725
120,0.632764,0.295462,0.330135,0.129196
121,0.632764,0.296768,0.330135,0.128946
122,0.632764,0.306120,0.330135,0.129788
123,0.632764,0.305814,0.330135,0.126343
124,0.632764,0.279656,0.330135,0.125787
125,0.632764,0.292848,0.330135,0.129398
126,0.632764,0.309721,0.330135,0.130014
127,0.632764,0.297714,0.330135,0.123383
128,0.632764,0.295771,0.330135,0.128606
129,0.632764,0.296142,0.330135,0.127635
130,0.632764,0.293424,0.330135,0.132552
131,0.632764,0.288654,0.330135,0.128438
132,0.632764,0.297161,0.330135,0.126643
133,0.632764,0.303899,0.330221,0.132874
134,0.632764,0.298566,0.330221,0.127554
135,0.632764,0.300922,0.330221,0.132580
136,0.632764,0.307620,0.330221,0.130438
137,0.632764,0.290706,0.330221,0.126851
138,0.632764,0.289047,0.330221,0.129310
139,0.632764,0.301028,0.330221,0.127436
140,0.632764,0.292342,0.330221,0.128663
141,0.632764,0.304564,0.330221,0.126085
142,0.632764,0.294984,0.330221,0.127591
143,0.632764,0.296178,0.332463,0.131057
144,0.632764,0.291494,0.332463,0.130662
145,0.632764,0.287649,0.339872,0.128558
146,0.632764,0.293374,0.339872,0.130985
147,0.632764,0.300621,0.339872,0.130737
148,0.632764,0.299478,0.339872,0.131284
149,0.632764,0.294610,0.339872,0.128027
150,0.632764,0.310938,0.339872,0.133572
151,0.632764,0.305886,0.339872,0.129901
152,0.632764,0.295062,0.344527,0.128053
153,0.632764,0.291423,0.344527,0.129794
154,0.632764,0.314013,0.344527,0.125699
155,0.632764,0.306686,0.344527,0.126824
156,0.632764,0.302140,0.344527,0.130223
157,0.632764,0.312936,0.344719,0.132874
158,0.632764,0.311241,0.344719,0.126755
159,0.632764,0.302610,0.344719,0.129701
160,0.632764,0.291218,0.344719,0.125948
161,0.632764,0.302338,0.344719,0.129815
162,0.632764,0.310296,0.344719,0.127532
163,0.632764,0.301323,0.344719,0.130262
164,0.632764,0.292394,0.344719,0.131527
165,0.632764,0.297125,0.344719,0.127459
166,0.632764,0.296994,0.344719,0.133061
167,0.632764,0.298683,0.344719,0.133804
168,0.632764,0.304826,0.344719,0.131604
169,0.632764,0.327162,0.344719,0.126326
170,0.632764,0.290608,0.344719,0.127664
171,0.632764,0.298595,0.344719,0.126587
172,0.632764,0.307327,0.344719,0.126914
173,0.632764,0.301201,0.344719,0.126247
174,0.632764,0.308082,0.344719,0.127685
175,0.632764,0.311913,0.344719,0.124190
176,0.632764,0.304588,0.344719,0.126751
177,0.632764,0.313545,0.344719,0.127912
178,0.632764,0.301957,0.344719,0.128067
179,0.632764,0.306878,0.344719,0.130550
180,0.636960,0.311062,0.344719,0.125945
181,0.636960,0.307756,0.344719,0.128318
182,0.636960,0.322198,0.344719,0.129469
183,0.636960,0.310292,0.344719,0.127660
184,0.636960,0.319424,0.344719,0.127634
185,0.636960,0.312908,0.344719,0.125407
186,0.636960,0.307731,0.344719,0.127875
187,0.652458,0.336225,0.344719,0.129127
188,0.652458,0.303626,0.344719,0.129642
