Iteration,Run,ChromosomeIndex,Fitness
0,0,0,0.116031
0,0,1,0.034778
0,0,2,0.125000
0,0,3,0.079132
0,0,4,0.120624
0,0,5,0.220335
0,0,6,0.104755
0,0,7,0.076701
0,0,8,0.076860
0,0,9,0.167403
0,0,10,0.105327
0,0,11,0.121863
0,0,12,0.085774
0,0,13,0.151635
0,0,14,0.045859
0,0,15,0.213585
0,0,16,0.277465
0,0,17,0.142842
0,0,18,0.119981
0,0,19,0.135168
0,0,20,0.131438
0,0,21,0.143811
0,0,22,0.141368
0,0,23,0.105972
0,0,24,0.143366
0,0,25,0.124840
0,0,26,0.097990
0,0,27,0.106212
0,0,28,0.125741
0,0,29,0.145357
0,0,30,0.082622
0,0,31,0.131793
0,0,32,0.147199
0,0,33,0.133022
0,0,34,0.150085
0,0,35,0.144537
0,0,36,0.172126
0,0,37,0.116228
0,0,38,0.151569
0,0,39,0.143723
0,0,40,0.106064
0,0,41,0.170605
0,0,42,0.149046
0,0,43,0.152858
0,0,44,0.124997
0,0,45,0.112752
0,0,46,0.318848
0,0,47,0.077047
0,0,48,0.149439
0,0,49,0.100304
0,0,50,0.151034
0,0,51,0.263509
0,0,52,0.100829
0,0,53,0.123533
0,0,54,0.155606
0,0,55,0.125000
0,0,56,0.127587
0,0,57,0.147436
0,0,58,0.081899
0,0,59,0.268032
0,0,60,0.124887
0,0,61,0.160019
0,0,62,0.270392
0,0,63,0.112346
0,0,64,0.149729
0,0,65,0.127693
0,0,66,0.141454
0,0,67,0.121279
0,0,68,0.181398
0,0,69,0.137437
0,0,70,0.273754
0,0,71,0.125000
0,0,72,0.077504
0,0,73,0.369137
0,0,74,0.137375
0,0,75,0.066537
0,0,76,0.079766
0,0,77,0.052223
0,0,78,0.176663
0,0,79,0.159499
0,0,80,0.111581
0,0,81,0.098013
0,0,82,0.139890
0,0,83,0.302847
0,0,84,0.042193
0,0,85,0.135599
0,0,86,0.190875
0,0,87,0.005695
0,0,88,0.109942
0,0,89,0.131895
0,0,90,0.066895
0,0,91,0.117375
0,0,92,0.099465
0,0,93,0.266298
0,0,94,0.099610
0,0,95,0.119847
0,0,96,0.134202
0,0,97,0.109706
0,0,98,0.172054
0,0,99,0.104451
100,0,0,0.682811
100,0,1,0.667111
100,0,2,0.614052
100,0,3,0.578365
100,0,4,0.573264
100,0,5,0.546070
100,0,6,0.538040
100,0,7,0.537430
100,0,8,0.536069
100,0,9,0.523772
100,0,10,0.523215
100,0,11,0.519019
100,0,12,0.507683
100,0,13,0.495243
100,0,14,0.492047
100,0,15,0.488243
100,0,16,0.487866
100,0,17,0.486259
100,0,18,0.485224
100,0,19,0.478748
100,0,20,0.477443
100,0,21,0.472196
100,0,22,0.469193
100,0,23,0.462785
100,0,24,0.461993
100,0,25,0.460528
100,0,26,0.460197
100,0,27,0.453082
100,0,28,0.450386
100,0,29,0.449887
100,0,30,0.447363
100,0,31,0.445334
100,0,32,0.441669
100,0,33,0.107537
100,0,34,0.256259
100,0,35,0.120310
100,0,36,0.233911
100,0,37,0.193585
100,0,38,0.337720
100,0,39,0.260762
100,0,40,0.175395
100,0,41,0.125324
100,0,42,0.116267
100,0,43,0.112282
100,0,44,0.223876
100,0,45,0.148762
100,0,46,0.137247
100,0,47,0.165046
100,0,48,0.202907
100,0,49,0.218710
100,0,50,0.076750
100,0,51,0.154658
100,0,52,0.197034
100,0,53,0.251906
100,0,54,0.273469
100,0,55,0.130047
100,0,56,0.140165
100,0,57,0.180700
100,0,58,0.151565
100,0,59,0.098592
100,0,60,0.147737
100,0,61,0.212848
100,0,62,0.152943
100,0,63,0.149347
100,0,64,0.174217
100,0,65,0.221357
100,0,66,0.198325
100,0,67,0.173364
100,0,68,0.150333
100,0,69,0.163308
100,0,70,0.113984
100,0,71,0.118399
100,0,72,0.150021
100,0,73,0.132984
100,0,74,0.276943
100,0,75,0.273565
100,0,76,0.295293
100,0,77,0.173134
100,0,78,0.179766
100,0,79,0.181429
100,0,80,0.381539
100,0,81,0.199646
100,0,82,0.224387
100,0,83,0.135288
100,0,84,0.166540
100,0,85,0.242134
100,0,86,0.125000
100,0,87,0.251179
100,0,88,0.235578
100,0,89,0.117062
100,0,90,0.130831
100,0,91,0.140477
100,0,92,0.076590
100,0,93,0.201580
100,0,94,0.226264
100,0,95,0.189142
100,0,96,0.127948
100,0,97,0.293967
100,0,98,0.131145
100,0,99,0.125773
200,0,0,0.682811
200,0,1,0.667111
200,0,2,0.661849
200,0,3,0.658097
200,0,4,0.652016
200,0,5,0.614052
200,0,6,0.613897
200,0,7,0.610022
200,0,8,0.609916
200,0,9,0.608139
200,0,10,0.602909
200,0,11,0.602415
200,0,12,0.600635
200,0,13,0.600469
200,0,14,0.595367
200,0,15,0.593642
200,0,16,0.592274
200,0,17,0.586220
200,0,18,0.585107
200,0,19,0.585013
200,0,20,0.584096
200,0,21,0.578365
200,0,22,0.576810
200,0,23,0.573264
200,0,24,0.570472
200,0,25,0.562209
200,0,26,0.561611
200,0,27,0.561576
200,0,28,0.556843
200,0,29,0.555729
200,0,30,0.553552
200,0,31,0.547648
200,0,32,0.546070
200,0,33,0.178026
200,0,34,0.106602
200,0,35,0.169948
200,0,36,0.251010
200,0,37,0.125000
200,0,38,0.134320
200,0,39,0.195771
200,0,40,0.125000
200,0,41,0.157969
200,0,42,0.134825
200,0,43,0.148793
200,0,44,0.203853
200,0,45,0.150412
200,0,46,0.144158
200,0,47,0.124999
200,0,48,0.132008
200,0,49,0.139936
200,0,50,0.142646
200,0,51,0.148341
200,0,52,0.218169
200,0,53,0.226719
200,0,54,0.441243
200,0,55,0.206058
200,0,56,0.119133
200,0,57,0.310404
200,0,58,0.282812
200,0,59,0.329954
200,0,60,0.131367
200,0,61,0.149192
200,0,62,0.173474
200,0,63,0.200114
200,0,64,0.135827
200,0,65,0.174586
200,0,66,0.124851
200,0,67,0.167671
200,0,68,0.120707
200,0,69,0.130082
200,0,70,0.221695
200,0,71,0.075858
200,0,72,0.090970
200,0,73,0.204177
200,0,74,0.588148
200,0,75,0.152216
200,0,76,0.324029
200,0,77,0.142281
200,0,78,0.181731
200,0,79,0.129280
200,0,80,0.104873
200,0,81,0.239941
200,0,82,0.169610
200,0,83,0.161688
200,0,84,0.149092
200,0,85,0.110165
200,0,86,0.184879
200,0,87,0.150010
200,0,88,0.169049
200,0,89,0.206168
200,0,90,0.073510
200,0,91,0.156046
200,0,92,0.121603
200,0,93,0.141569
200,0,94,0.321025
200,0,95,0.590468
200,0,96,0.549815
200,0,97,0.223201
200,0,98,0.163867
200,0,99,0.388553
300,0,0,0.715523
300,0,1,0.691578
300,0,2,0.682811
300,0,3,0.674472
300,0,4,0.667111
300,0,5,0.665805
300,0,6,0.661849
300,0,7,0.659649
300,0,8,0.658097
