Iteration,Run,ChromosomeIndex,Fitness
0,0,0,0.113774
0,0,1,0.120122
0,0,2,0.084164
0,0,3,0.052524
0,0,4,0.311658
0,0,5,0.091345
0,0,6,0.083538
0,0,7,0.142766
0,0,8,0.104100
0,0,9,0.072512
0,0,10,0.119402
0,0,11,0.087824
0,0,12,0.142084
0,0,13,0.125000
0,0,14,0.198219
0,0,15,0.020161
0,0,16,0.153186
0,0,17,0.122655
0,0,18,0.149942
0,0,19,0.139496
0,0,20,0.144887
0,0,21,0.113610
0,0,22,0.127005
0,0,23,0.101601
0,0,24,0.082359
0,0,25,0.196982
0,0,26,0.123677
0,0,27,0.127995
0,0,28,0.103850
0,0,29,0.167080
0,0,30,0.069245
0,0,31,0.151124
0,0,32,0.099853
0,0,33,0.065196
0,0,34,0.192143
0,0,35,0.072438
0,0,36,0.121257
0,0,37,0.038411
0,0,38,0.113087
0,0,39,0.165732
0,0,40,0.158223
0,0,41,0.118798
0,0,42,0.120597
0,0,43,0.022697
0,0,44,0.136837
0,0,45,0.125000
0,0,46,0.016153
0,0,47,0.150948
0,0,48,0.048814
0,0,49,0.144081
0,0,50,0.055209
0,0,51,0.080110
0,0,52,0.181973
0,0,53,0.105137
0,0,54,0.139562
0,0,55,0.107453
0,0,56,0.204403
0,0,57,0.118304
0,0,58,0.159598
0,0,59,0.095289
0,0,60,0.177250
0,0,61,0.056262
0,0,62,0.121568
0,0,63,0.237866
0,0,64,0.096795
0,0,65,0.124445
0,0,66,0.172541
0,0,67,0.110710
0,0,68,0.134995
0,0,69,0.147677
0,0,70,0.025835
0,0,71,0.135365
0,0,72,0.115435
0,0,73,0.171447
0,0,74,0.229227
0,0,75,0.095488
0,0,76,0.120701
0,0,77,0.089017
0,0,78,0.141995
0,0,79,0.096133
0,0,80,0.100379
0,0,81,0.145057
0,0,82,0.123875
0,0,83,0.137061
0,0,84,0.130405
0,0,85,0.173820
0,0,86,0.176328
0,0,87,0.161763
0,0,88,0.128941
0,0,89,0.134642
0,0,90,0.118934
0,0,91,0.211197
0,0,92,0.100047
0,0,93,0.233681
0,0,94,0.134377
0,0,95,0.150807
0,0,96,0.087103
0,0,97,0.059640
0,0,98,0.113670
0,0,99,0.127426
100,0,0,0.624589
100,0,1,0.592603
100,0,2,0.573546
100,0,3,0.568191
100,0,4,0.568085
100,0,5,0.561313
100,0,6,0.560687
100,0,7,0.555519
100,0,8,0.551416
