Iteration,Run,ChromosomeIndex,Fitness
0,0,0,0.237908
0,0,1,0.064105
0,0,2,0.121652
0,0,3,0.050871
0,0,4,0.179585
0,0,5,0.039604
0,0,6,0.154507
0,0,7,0.144923
0,0,8,0.124228
0,0,9,0.066383
0,0,10,0.091247
0,0,11,0.075912
0,0,12,0.065892
0,0,13,0.159768
0,0,14,0.107434
0,0,15,0.106204
0,0,16,0.148528
0,0,17,0.102731
0,0,18,0.293727
0,0,19,0.124454
0,0,20,0.134545
0,0,21,0.135019
0,0,22,0.062500
0,0,23,0.104001
0,0,24,0.137252
0,0,25,0.150201
0,0,26,0.131494
0,0,27,0.087897
0,0,28,0.087995
0,0,29,0.211630
0,0,30,0.161835
0,0,31,0.123651
0,0,32,0.080541
0,0,33,0.053393
0,0,34,0.171231
0,0,35,0.096171
0,0,36,0.125092
0,0,37,0.100534
0,0,38,0.212988
0,0,39,0.091568
0,0,40,0.202622
0,0,41,0.178210
0,0,42,0.262350
0,0,43,0.115609
0,0,44,0.067218
0,0,45,0.199639
0,0,46,0.085569
0,0,47,0.135291
0,0,48,0.064859
0,0,49,0.122985
0,0,50,0.133509
0,0,51,0.108572
0,0,52,0.114008
0,0,53,0.124095
0,0,54,0.111689
0,0,55,0.151571
0,0,56,0.059921
0,0,57,0.071363
0,0,58,0.177738
0,0,59,0.149592
0,0,60,0.143369
0,0,61,0.057470
0,0,62,0.017851
0,0,63,0.103635
0,0,64,0.125000
0,0,65,0.261720
0,0,66,0.094527
0,0,67,0.156850
0,0,68,0.139282
0,0,69,0.138499
0,0,70,0.110294
0,0,71,0.005358
0,0,72,0.115703
0,0,73,0.068243
0,0,74,0.127083
0,0,75,0.125999
0,0,76,0.203831
0,0,77,0.162069
0,0,78,0.164598
0,0,79,0.272980
0,0,80,0.077895
0,0,81,0.152719
0,0,82,0.069032
0,0,83,0.148600
0,0,84,0.102827
0,0,85,0.049714
0,0,86,0.151613
0,0,87,0.114072
0,0,88,0.063291
0,0,89,0.280184
0,0,90,0.200444
0,0,91,0.126727
0,0,92,0.079268
0,0,93,0.225374
0,0,94,0.184308
0,0,95,0.030842
0,0,96,0.159046
0,0,97,0.349471
0,0,98,0.166235
0,0,99,0.073466
100,0,0,0.670830
100,0,1,0.648931
100,0,2,0.648250
100,0,3,0.622182
100,0,4,0.620993
100,0,5,0.620605
100,0,6,0.614277
100,0,7,0.614277
100,0,8,0.614277
100,0,9,0.614277
100,0,10,0.614277
100,0,11,0.614277
100,0,12,0.614277
100,0,13,0.614277
100,0,14,0.614277
100,0,15,0.614277
100,0,16,0.614277
100,0,17,0.614277
100,0,18,0.614277
100,0,19,0.614277
100,0,20,0.614277
100,0,21,0.614277
100,0,22,0.614277
100,0,23,0.602984
100,0,24,0.601750
100,0,25,0.601081
100,0,26,0.600783
100,0,27,0.595606
100,0,28,0.592837
100,0,29,0.591464
100,0,30,0.589642
100,0,31,0.588677
100,0,32,0.588388
100,0,33,0.389297
100,0,34,0.294194
100,0,35,0.125000
100,0,36,0.187500
100,0,37,0.408856
100,0,38,0.164318
