Iteration,Run,ChromosomeIndex,Fitness
0,0,0,0.122873
0,0,1,0.078321
0,0,2,0.182872
0,0,3,0.143619
0,0,4,0.065637
0,0,5,0.064581
0,0,6,0.057939
0,0,7,0.100215
0,0,8,0.201233
0,0,9,0.124420
0,0,10,0.109657
0,0,11,0.100611
0,0,12,0.283524
0,0,13,0.121456
0,0,14,0.153352
0,0,15,0.125814
0,0,16,0.143241
0,0,17,0.193667
0,0,18,0.119120
0,0,19,0.149522
0,0,20,0.092352
0,0,21,0.187500
0,0,22,0.246838
0,0,23,0.160688
0,0,24,0.071019
0,0,25,0.118627
0,0,26,0.125540
0,0,27,0.071839
0,0,28,0.205241
0,0,29,0.160143
0,0,30,0.071460
0,0,31,0.121954
0,0,32,0.112579
0,0,33,0.126487
0,0,34,0.139906
0,0,35,0.105845
0,0,36,0.117837
0,0,37,0.088536
0,0,38,0.227044
0,0,39,0.094678
0,0,40,0.174114
0,0,41,0.144339
0,0,42,0.000000
0,0,43,0.076520
0,0,44,0.020204
0,0,45,0.290008
0,0,46,0.111801
0,0,47,0.050585
0,0,48,0.125858
0,0,49,0.132358
0,0,50,0.141060
0,0,51,0.134782
0,0,52,0.075859
0,0,53,0.068216
0,0,54,0.072949
0,0,55,0.130943
0,0,56,0.149687
0,0,57,0.121727
0,0,58,0.071653
0,0,59,0.139910
0,0,60,0.130993
0,0,61,0.183225
0,0,62,0.150495
0,0,63,0.142573
0,0,64,0.080572
0,0,65,0.155949
0,0,66,0.042468
0,0,67,0.128905
0,0,68,0.088127
0,0,69,0.200876
0,0,70,0.066519
0,0,71,0.149987
0,0,72,0.125000
0,0,73,0.092822
0,0,74,0.233322
0,0,75,0.114675
0,0,76,0.153326
0,0,77,0.169705
0,0,78,0.106934
0,0,79,0.139444
0,0,80,0.127845
0,0,81,0.125000
0,0,82,0.169034
0,0,83,0.236908
0,0,84,0.086401
0,0,85,0.157631
0,0,86,0.131264
0,0,87,0.140054
0,0,88,0.129908
0,0,89,0.145798
0,0,90,0.124873
0,0,91,0.220485
0,0,92,0.073561
0,0,93,0.068136
0,0,94,0.225581
0,0,95,0.130267
0,0,96,0.110909
0,0,97,0.148826
0,0,98,0.166932
0,0,99,0.076285
100,0,0,0.684853
100,0,1,0.682283
100,0,2,0.673017
100,0,3,0.669446
100,0,4,0.634975
100,0,5,0.621368
100,0,6,0.615346
100,0,7,0.613452
100,0,8,0.611431
100,0,9,0.606520
100,0,10,0.606432
100,0,11,0.605977
100,0,12,0.604908
100,0,13,0.600449
100,0,14,0.600329
100,0,15,0.599900
100,0,16,0.599148
100,0,17,0.596413
100,0,18,0.594787
100,0,19,0.594660
100,0,20,0.592527
100,0,21,0.591938
100,0,22,0.591197
100,0,23,0.591163
100,0,24,0.590966
100,0,25,0.590884
100,0,26,0.589452
100,0,27,0.589346
100,0,28,0.589248
100,0,29,0.582623
100,0,30,0.581484
100,0,31,0.580908
100,0,32,0.580876
100,0,33,0.296892
100,0,34,0.311339
100,0,35,0.200444
100,0,36,0.115458
100,0,37,0.156250
100,0,38,0.134470
100,0,39,0.187500
100,0,40,0.187500
100,0,41,0.125000
100,0,42,0.121563
