Iteration,Run,ChromosomeIndex,Fitness
0,0,0,0.056481
0,0,1,0.148715
0,0,2,0.041273
0,0,3,0.064661
0,0,4,0.164221
0,0,5,0.107801
0,0,6,0.085161
0,0,7,0.123496
0,0,8,0.125000
0,0,9,0.077198
0,0,10,0.115516
0,0,11,0.128689
0,0,12,0.050267
0,0,13,0.179060
0,0,14,0.087412
0,0,15,0.123702
0,0,16,0.099858
0,0,17,0.220766
0,0,18,0.055014
0,0,19,0.155384
0,0,20,0.207854
0,0,21,0.186950
0,0,22,0.125345
0,0,23,0.089528
0,0,24,0.128092
0,0,25,0.075202
0,0,26,0.197266
0,0,27,0.199222
0,0,28,0.213140
0,0,29,0.068650
0,0,30,0.141053
0,0,31,0.174401
0,0,32,0.144422
0,0,33,0.191064
0,0,34,0.276266
0,0,35,0.155896
0,0,36,0.150485
0,0,37,0.139608
0,0,38,0.190190
0,0,39,0.137982
0,0,40,0.137676
0,0,41,0.122184
0,0,42,0.106778
0,0,43,0.142277
0,0,44,0.227846
0,0,45,0.113555
0,0,46,0.191874
0,0,47,0.206001
0,0,48,0.188273
0,0,49,0.285034
0,0,50,0.052381
0,0,51,0.108031
0,0,52,0.122858
0,0,53,0.107285
0,0,54,0.081275
0,0,55,0.214458
0,0,56,0.163391
0,0,57,0.086879
0,0,58,0.106546
0,0,59,0.133160
0,0,60,0.167261
0,0,61,0.103590
0,0,62,0.095087
0,0,63,0.175486
0,0,64,0.172214
0,0,65,0.104240
0,0,66,0.086677
0,0,67,0.133005
0,0,68,0.128113
0,0,69,0.156022
0,0,70,0.188857
0,0,71,0.186349
0,0,72,0.169912
0,0,73,0.161704
0,0,74,0.140890
0,0,75,0.130083
0,0,76,0.193719
0,0,77,0.133805
0,0,78,0.132539
0,0,79,0.109703
0,0,80,0.105572
0,0,81,0.132331
0,0,82,0.059577
0,0,83,0.095547
0,0,84,0.114642
0,0,85,0.059092
0,0,86,0.146178
0,0,87,0.101556
0,0,88,0.118640
0,0,89,0.106985
0,0,90,0.120163
0,0,91,0.163240
0,0,92,0.250277
0,0,93,0.174784
0,0,94,0.133657
0,0,95,0.071237
