Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.485493,0.198931,0.443914,0.248042
1,0.485493,0.230204,0.484530,0.253357
2,0.485493,0.238679,0.497146,0.254549
3,0.485493,0.241069,0.497146,0.240822
4,0.485493,0.245880,0.540866,0.248126
5,0.485493,0.253247,0.569856,0.247132
6,0.578832,0.253252,0.569856,0.248420
7,0.578832,0.269867,0.602010,0.250018
8,0.649652,0.270280,0.602010,0.247356
9,0.649652,0.279253,0.602010,0.253361
10,0.649652,0.281695,0.646383,0.249660
11,0.649652,0.284313,0.657225,0.254845
12,0.649652,0.295723,0.657225,0.247316
13,0.789907,0.303137,0.657225,0.254329
14,0.789907,0.304065,0.657225,0.245990
15,0.789907,0.316578,0.657225,0.249789
16,0.789907,0.290615,0.657225,0.246392
17,0.789907,0.311348,0.657225,0.248563
18,0.789907,0.314811,0.657225,0.250876
19,0.789907,0.316602,0.657225,0.253224
20,0.789907,0.305179,0.657225,0.249459
21,0.789907,0.319637,0.657225,0.248350
22,0.789907,0.311956,0.657225,0.255218
23,0.789907,0.332832,0.657225,0.250796
24,0.789907,0.321912,0.657225,0.251645
25,0.789907,0.320654,0.657225,0.250231
26,0.789907,0.314016,0.657225,0.247128
27,0.789907,0.323473,0.657225,0.246690
28,0.789907,0.326822,0.657225,0.243651
29,0.789907,0.316162,0.657225,0.249209
30,0.789907,0.333219,0.657225,0.244327
31,0.789907,0.336731,0.657225,0.242734
32,0.789907,0.342398,0.662330,0.248167
33,0.789907,0.340446,0.662330,0.248867
34,0.789907,0.338636,0.662330,0.256926
35,0.789907,0.336228,0.662330,0.250529
36,0.789907,0.333031,0.662330,0.247554
37,0.789907,0.345846,0.662330,0.251013
38,0.789907,0.338009,0.677874,0.259375
39,0.789907,0.355405,0.677874,0.250140
40,0.789907,0.331277,0.677874,0.246357
41,0.789907,0.353786,0.687705,0.259979
42,0.789907,0.351044,0.687705,0.240569
43,0.789907,0.336180,0.687705,0.254796
44,0.789907,0.346789,0.687705,0.254745
45,0.789907,0.336412,0.687705,0.251558
46,0.789907,0.348015,0.687705,0.260429
