Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.349184,0.191621,0.443914,0.248042
1,0.433549,0.223350,0.484530,0.253357
2,0.625821,0.246611,0.497146,0.254549
3,0.625821,0.243619,0.497146,0.240822
4,0.625821,0.246753,0.540866,0.248126
5,0.689264,0.267247,0.569856,0.247132
6,0.689264,0.266961,0.569856,0.248420
7,0.689264,0.278588,0.602010,0.250018
8,0.689264,0.282375,0.602010,0.247356
9,0.689264,0.297356,0.602010,0.253361
10,0.689264,0.306482,0.646383,0.249660
11,0.689264,0.288328,0.657225,0.254845
12,0.689264,0.297969,0.657225,0.247316
13,0.689264,0.320327,0.657225,0.254329
14,0.689264,0.333846,0.657225,0.245990
15,0.711431,0.351176,0.657225,0.249789
16,0.711431,0.347285,0.657225,0.246392
17,0.711431,0.358516,0.657225,0.248563
18,0.711431,0.354461,0.657225,0.250876
19,0.750338,0.387308,0.657225,0.253224
20,0.750338,0.381075,0.657225,0.249459
21,0.750338,0.406332,0.657225,0.248350
22,0.750338,0.391509,0.657225,0.255218
23,0.750338,0.412495,0.657225,0.250796
24,0.750338,0.399655,0.657225,0.251645
25,0.750338,0.389619,0.657225,0.250231
26,0.750338,0.403799,0.657225,0.247128
27,0.750338,0.407106,0.657225,0.246690
28,0.751198,0.389765,0.657225,0.243651
29,0.751198,0.382336,0.657225,0.249209
30,0.751198,0.395045,0.657225,0.244327
31,0.751198,0.414478,0.657225,0.242734
32,0.751198,0.394243,0.662330,0.248167
33,0.751198,0.393153,0.662330,0.248867
34,0.751643,0.398764,0.662330,0.256926
35,0.751643,0.406647,0.662330,0.250529
36,0.751643,0.444454,0.662330,0.247554
37,0.751643,0.418223,0.662330,0.251013
38,0.751643,0.410772,0.677874,0.259375
39,0.780980,0.435855,0.677874,0.250140
40,0.780980,0.406988,0.677874,0.246357
41,0.780980,0.415399,0.687705,0.259979
42,0.780980,0.391432,0.687705,0.240569
43,0.780980,0.419437,0.687705,0.254796
44,0.820246,0.434672,0.687705,0.254745
45,0.820246,0.431299,0.687705,0.251558
46,0.820246,0.423380,0.687705,0.260429
47,0.886370,0.416402,0.689032,0.254419
48,0.886370,0.433857,0.689032,0.249058
49,0.886370,0.429825,0.689032,0.254007
50,0.886370,0.443675,0.689032,0.256666
51,0.886370,0.430441,0.689032,0.244804
52,0.886370,0.428124,0.689032,0.258044
53,0.886370,0.454307,0.689032,0.245231
54,0.886370,0.459006,0.689032,0.253926
55,0.886370,0.465695,0.689032,0.257938
56,0.898995,0.426280,0.689032,0.246156
57,0.898995,0.424198,0.689032,0.244849
58,0.898995,0.454173,0.689032,0.254426
59,0.898995,0.438710,0.689032,0.253880
60,0.898995,0.431790,0.689032,0.238536
61,0.898995,0.432358,0.713223,0.243343
62,0.898995,0.447316,0.713223,0.248251
63,0.898995,0.443400,0.713223,0.249625
64,0.898995,0.441639,0.713223,0.251775
65,0.898995,0.464006,0.713223,0.258449
66,0.898995,0.458818,0.713223,0.256268
67,0.898995,0.443012,0.713223,0.245271
68,0.898995,0.450349,0.716569,0.246230
69,0.898995,0.453043,0.716569,0.244170
70,0.898995,0.441000,0.716569,0.253205
71,0.898995,0.449416,0.716569,0.251066
72,0.898995,0.459225,0.716569,0.251071
73,0.898995,0.466821,0.716569,0.246327
74,0.898995,0.482986,0.716569,0.244114
75,0.903146,0.468974,0.716569,0.254643
76,0.906877,0.463453,0.723470,0.252369
77,0.906877,0.452643,0.723470,0.251462
78,0.906877,0.441316,0.723470,0.254620
79,0.906877,0.454386,0.723470,0.255528
80,0.906877,0.452019,0.723470,0.244077
81,0.906877,0.473551,0.723470,0.244674
82,0.906877,0.473214,0.723470,0.243917
83,0.906877,0.459575,0.723470,0.247799
84,0.906877,0.466097,0.723470,0.253434
85,0.906877,0.488241,0.723470,0.248471
86,0.906877,0.474218,0.723470,0.256477
87,0.906877,0.474168,0.723470,0.257580
88,0.906877,0.463214,0.723470,0.244447
89,0.906877,0.471406,0.723470,0.257934
90,0.906877,0.469822,0.723470,0.245611
91,0.906877,0.491332,0.723470,0.244239
92,0.906877,0.465382,0.723470,0.247411
93,0.906877,0.479131,0.723470,0.253182
94,0.906877,0.485007,0.723470,0.253072
95,0.906877,0.457967,0.723470,0.249630
96,0.906877,0.448316,0.723470,0.251920
97,0.906877,0.451587,0.723470,0.253458
98,0.906877,0.450879,0.723470,0.252467
99,0.906877,0.486039,0.723470,0.253849
100,0.906877,0.494440,0.723470,0.248024
101,0.906877,0.476919,0.723470,0.243384
102,0.906877,0.458817,0.723470,0.249870
103,0.906877,0.472682,0.723470,0.253080
104,0.906877,0.461471,0.723470,0.252065
105,0.906877,0.458892,0.723470,0.248274
