Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.361794,0.197080,0.443914,0.248042
1,0.361794,0.216478,0.484530,0.253357
2,0.361794,0.232124,0.497146,0.254549
3,0.369332,0.235260,0.497146,0.240822
4,0.369332,0.247245,0.540866,0.248126
5,0.397360,0.238898,0.569856,0.247132
6,0.397360,0.243758,0.569856,0.248420
7,0.494499,0.250269,0.602010,0.250018
8,0.502903,0.258666,0.602010,0.247356
9,0.538603,0.259465,0.602010,0.253361
10,0.538603,0.266645,0.646383,0.249660
11,0.538603,0.268377,0.657225,0.254845
12,0.538603,0.270392,0.657225,0.247316
13,0.538603,0.278976,0.657225,0.254329
14,0.538603,0.280568,0.657225,0.245990
15,0.538603,0.278472,0.657225,0.249789
16,0.538603,0.272029,0.657225,0.246392
17,0.538603,0.277694,0.657225,0.248563
18,0.538603,0.282759,0.657225,0.250876
19,0.538603,0.275834,0.657225,0.253224
20,0.538603,0.280262,0.657225,0.249459
21,0.538603,0.275898,0.657225,0.248350
22,0.538603,0.281222,0.657225,0.255218
23,0.538603,0.283314,0.657225,0.250796
24,0.538603,0.296097,0.657225,0.251645
25,0.538603,0.282571,0.657225,0.250231
26,0.546629,0.284814,0.657225,0.247128
27,0.546629,0.280543,0.657225,0.246690
28,0.546629,0.286433,0.657225,0.243651
29,0.627783,0.302076,0.657225,0.249209
30,0.636136,0.301690,0.657225,0.244327
31,0.636136,0.309008,0.657225,0.242734
32,0.636136,0.314516,0.662330,0.248167
33,0.636136,0.320014,0.662330,0.248867
34,0.636136,0.308689,0.662330,0.256926
35,0.636136,0.315176,0.662330,0.250529
36,0.753302,0.341475,0.662330,0.247554
37,0.753302,0.318593,0.662330,0.251013
38,0.753302,0.334480,0.677874,0.259375
39,0.753302,0.322943,0.677874,0.250140
40,0.753302,0.324815,0.677874,0.246357
41,0.753302,0.341126,0.687705,0.259979
42,0.753302,0.339765,0.687705,0.240569
43,0.811287,0.341134,0.687705,0.254796
44,0.811287,0.369012,0.687705,0.254745
45,0.811287,0.371022,0.687705,0.251558
46,0.811287,0.383471,0.687705,0.260429
47,0.811287,0.388074,0.689032,0.254419
48,0.811287,0.381207,0.689032,0.249058
49,0.811287,0.408536,0.689032,0.254007
50,0.811287,0.399193,0.689032,0.256666
51,0.811287,0.388662,0.689032,0.244804
52,0.811287,0.409204,0.689032,0.258044
53,0.811287,0.420639,0.689032,0.245231
54,0.811287,0.413050,0.689032,0.253926
55,0.811287,0.381305,0.689032,0.257938
56,0.811287,0.423446,0.689032,0.246156
57,0.811287,0.426125,0.689032,0.244849
58,0.811287,0.411560,0.689032,0.254426
59,0.811287,0.406236,0.689032,0.253880
60,0.811287,0.401737,0.689032,0.238536
61,0.811287,0.401329,0.713223,0.243343
62,0.811287,0.436274,0.713223,0.248251
63,0.811287,0.422771,0.713223,0.249625
64,0.811287,0.421895,0.713223,0.251775
65,0.811287,0.433322,0.713223,0.258449
66,0.811287,0.445833,0.713223,0.256268
67,0.811287,0.437381,0.713223,0.245271
68,0.811287,0.424278,0.716569,0.246230
69,0.811287,0.426033,0.716569,0.244170
70,0.811287,0.453598,0.716569,0.253205
71,0.811287,0.431815,0.716569,0.251066
72,0.811287,0.442573,0.716569,0.251071
73,0.811287,0.435926,0.716569,0.246327
74,0.811287,0.430315,0.716569,0.244114
75,0.811287,0.424728,0.716569,0.254643
76,0.811287,0.409884,0.723470,0.252369
77,0.811287,0.421662,0.723470,0.251462
78,0.811287,0.418418,0.723470,0.254620
79,0.811287,0.424479,0.723470,0.255528
80,0.811287,0.399679,0.723470,0.244077
81,0.811287,0.399472,0.723470,0.244674
82,0.832059,0.441755,0.723470,0.243917
83,0.832059,0.426526,0.723470,0.247799
84,0.832059,0.423816,0.723470,0.253434
85,0.832059,0.436116,0.723470,0.248471
86,0.832059,0.426706,0.723470,0.256477
87,0.832059,0.423342,0.723470,0.257580
88,0.832059,0.437055,0.723470,0.244447
89,0.832059,0.435667,0.723470,0.257934
90,0.899484,0.439970,0.723470,0.245611
91,0.899484,0.426506,0.723470,0.244239
92,0.899484,0.454766,0.723470,0.247411
93,0.899484,0.440787,0.723470,0.253182
94,0.899484,0.415768,0.723470,0.253072
95,0.899484,0.431698,0.723470,0.249630
96,0.899484,0.424694,0.723470,0.251920
97,0.899484,0.440004,0.723470,0.253458
98,0.899484,0.431968,0.723470,0.252467
99,0.899484,0.431768,0.723470,0.253849
100,0.899484,0.435563,0.723470,0.248024
101,0.899484,0.441532,0.723470,0.243384
102,0.899484,0.435280,0.723470,0.249870
103,0.899484,0.436543,0.723470,0.253080
104,0.899484,0.441665,0.723470,0.252065
105,0.899484,0.465341,0.723470,0.248274
106,0.899484,0.435811,0.723470,0.251777
107,0.899484,0.423791,0.723470,0.251671
108,0.899484,0.436316,0.723470,0.254879
109,0.916284,0.429169,0.723470,0.246626
110,0.916284,0.465013,0.723470,0.248007
111,0.916284,0.454545,0.723470,0.250683
112,0.916284,0.422289,0.723470,0.250822
113,0.916284,0.435515,0.723470,0.242958
114,0.916284,0.441911,0.723470,0.244573
115,0.916284,0.451252,0.723470,0.247204
116,0.916284,0.444836,0.723470,0.243171
117,0.916284,0.449765,0.723470,0.249420
118,0.916284,0.460874,0.723470,0.255642
119,0.916284,0.445236,0.723470,0.254909
120,0.916284,0.447165,0.723470,0.253073
121,0.916284,0.469347,0.723470,0.251673
122,0.916284,0.443221,0.723470,0.253126
123,0.916284,0.446475,0.723470,0.249031
124,0.916284,0.456159,0.723470,0.249521
125,0.916284,0.448952,0.723470,0.251780
126,0.916284,0.460666,0.723470,0.252948
127,0.916284,0.468351,0.723470,0.243182
128,0.916284,0.449510,0.723470,0.245574
129,0.916284,0.466490,0.723470,0.252395
130,0.916284,0.481679,0.723470,0.252472
131,0.916284,0.467454,0.723470,0.247745
132,0.916284,0.453700,0.723470,0.250483
133,0.916284,0.462032,0.723470,0.244361
134,0.916284,0.453050,0.723470,0.255823
135,0.916284,0.482324,0.723470,0.249148
136,0.916284,0.458576,0.723470,0.252285
137,0.916284,0.460307,0.723470,0.251150
138,0.916284,0.455035,0.723470,0.249099
139,0.916284,0.490875,0.723470,0.248333
140,0.916284,0.471944,0.723470,0.253862
141,0.916284,0.473791,0.723470,0.249644
142,0.916284,0.481311,0.723470,0.251382
143,0.916284,0.475673,0.723470,0.248563
144,0.916284,0.477245,0.723470,0.253957
145,0.916284,0.471185,0.723470,0.239228
146,0.916284,0.471869,0.723470,0.256982
147,0.916284,0.460820,0.723470,0.254121
148,0.916284,0.480932,0.723470,0.248304
149,0.916284,0.494479,0.723470,0.255456
150,0.916284,0.485829,0.723470,0.247469
151,0.916284,0.491155,0.723470,0.252382
152,0.916284,0.461317,0.723470,0.254999
153,0.916284,0.463776,0.723470,0.247644
154,0.916284,0.469218,0.723470,0.247501
155,0.916284,0.474354,0.723470,0.246615
156,0.916284,0.483565,0.723470,0.252259
157,0.916284,0.475191,0.723470,0.247840
158,0.916284,0.472326,0.723470,0.253188
159,0.916284,0.467456,0.723470,0.252968
160,0.916284,0.468509,0.723470,0.246318
161,0.916284,0.462728,0.723470,0.242638
162,0.916284,0.461666,0.723470,0.244693
163,0.916284,0.469474,0.723470,0.251624
164,0.916284,0.483895,0.723470,0.252858
165,0.916284,0.477882,0.723470,0.255890
166,0.916284,0.482557,0.723470,0.254876
167,0.916284,0.498217,0.723470,0.246530
168,0.916284,0.503218,0.723470,0.242486
169,0.916284,0.481195,0.723470,0.248868
170,0.916284,0.504350,0.723470,0.258187
171,0.916284,0.482882,0.723470,0.244893
172,0.916284,0.478670,0.723470,0.245881
173,0.916284,0.465530,0.723470,0.243792
174,0.916284,0.487833,0.723470,0.254151
175,0.916284,0.470668,0.723470,0.252346
176,0.942387,0.482348,0.723470,0.250677
177,0.942387,0.473689,0.723470,0.253294
178,0.942387,0.481068,0.723470,0.249372
179,0.942387,0.497349,0.723470,0.246225
180,0.947864,0.516658,0.723470,0.251573
181,0.947864,0.486740,0.723470,0.242253
182,0.947864,0.482120,0.723470,0.243100
183,0.949777,0.495193,0.723470,0.245516
184,0.949777,0.468788,0.723470,0.247288
185,0.949777,0.482751,0.723470,0.253225
186,0.949777,0.489030,0.723470,0.247703
187,0.949777,0.487043,0.723470,0.254815
188,0.949777,0.469453,0.723470,0.257301
189,0.949777,0.475378,0.723470,0.253250
190,0.949777,0.503206,0.723470,0.257282
191,0.949777,0.492295,0.723470,0.254316
192,0.949777,0.488929,0.723470,0.253775
193,0.949777,0.476756,0.723470,0.254943
194,0.949777,0.482038,0.723470,0.247142
195,0.949777,0.472275,0.723470,0.245165
196,0.949777,0.502557,0.723470,0.249198
197,0.949777,0.487472,0.723470,0.250344
198,0.949777,0.486758,0.723470,0.248504
199,0.949777,0.486728,0.723470,0.261294
200,0.949777,0.504488,0.723470,0.248397
201,0.949777,0.486178,0.723470,0.251681
202,0.949777,0.491048,0.723470,0.248983
203,0.949777,0.457796,0.723470,0.255770
204,0.949777,0.492722,0.723470,0.248870
205,0.949777,0.482564,0.723470,0.255384
206,0.949777,0.513521,0.723470,0.255980
207,0.949777,0.479230,0.723470,0.250557
208,0.949777,0.499510,0.723470,0.251232
209,0.949777,0.487698,0.723470,0.251380
210,0.949777,0.489495,0.723470,0.256221
211,0.949777,0.517567,0.723470,0.245622
212,0.949777,0.490188,0.723470,0.249366
213,0.949777,0.498527,0.723470,0.247770
214,0.949777,0.511091,0.723470,0.247489
215,0.953404,0.501489,0.723470,0.241986
216,0.953404,0.518715,0.723470,0.257420
217,0.953404,0.514612,0.723470,0.260952
218,0.953404,0.485164,0.723470,0.247878
219,0.953404,0.484305,0.723470,0.245211
220,0.953404,0.507722,0.723470,0.246319
221,0.953404,0.490303,0.723470,0.243414
222,0.953404,0.510051,0.723470,0.252726
223,0.953404,0.532917,0.723470,0.246727
224,0.953404,0.490746,0.723470,0.244398
225,0.953404,0.499725,0.723470,0.254108
226,0.953404,0.500253,0.723470,0.254830
227,0.953404,0.498450,0.723470,0.253717
228,0.953404,0.498618,0.723470,0.255871
229,0.953404,0.495794,0.723470,0.250141
230,0.953404,0.501306,0.723470,0.250996
231,0.953404,0.477292,0.723470,0.255860
232,0.953404,0.479283,0.723470,0.251553
233,0.953404,0.504514,0.723470,0.255739
234,0.953404,0.501105,0.723470,0.251338
235,0.953404,0.506829,0.723470,0.253547
236,0.953404,0.506985,0.723470,0.247249
237,0.953404,0.497142,0.723470,0.250821
238,0.953404,0.534528,0.723470,0.250854
239,0.953404,0.506303,0.723470,0.251684
240,0.953404,0.490105,0.723470,0.251208
241,0.953404,0.504219,0.723470,0.243918
242,0.953404,0.492459,0.723470,0.258463
243,0.953404,0.534749,0.723470,0.249449
244,0.953404,0.518720,0.723470,0.251112
245,0.953404,0.518010,0.723470,0.253982
246,0.953404,0.486283,0.723470,0.251744
247,0.956172,0.512422,0.723470,0.246728
248,0.956172,0.501365,0.723470,0.251719
249,0.956172,0.503454,0.723470,0.253130
250,0.956172,0.538165,0.723470,0.253923
251,0.956172,0.512701,0.723470,0.246585
252,0.956172,0.487416,0.723470,0.245035
253,0.956172,0.476040,0.732785,0.255741
254,0.956172,0.511814,0.732785,0.245947
255,0.956172,0.495322,0.732785,0.250916
256,0.956172,0.493947,0.732785,0.244826
257,0.956172,0.476932,0.732785,0.250048
258,0.956172,0.483000,0.732785,0.252516
259,0.956172,0.474618,0.732785,0.250657
260,0.956172,0.475962,0.739560,0.249853
261,0.956172,0.537448,0.739560,0.249776
262,0.959537,0.521931,0.739560,0.250725
263,0.959537,0.502580,0.739560,0.253870
264,0.959537,0.513653,0.739560,0.259927
265,0.959537,0.485530,0.739560,0.260646
266,0.959537,0.485443,0.739560,0.248769
267,0.959537,0.489596,0.739560,0.245292
268,0.959537,0.501537,0.739560,0.253554
269,0.959537,0.518742,0.739560,0.252221
270,0.959537,0.487593,0.739560,0.250772
271,0.959537,0.499665,0.739560,0.254558
272,0.959537,0.506011,0.739560,0.255762
273,0.959537,0.484592,0.739560,0.251526
274,0.959537,0.485580,0.739560,0.253647
275,0.959537,0.493103,0.739560,0.240147
276,0.959992,0.513464,0.739560,0.246219
277,0.959992,0.500886,0.739560,0.251262
278,0.959992,0.484186,0.739560,0.258151
279,0.959992,0.492182,0.739560,0.245431
280,0.959992,0.504096,0.739560,0.253026
281,0.959992,0.535598,0.739560,0.251218
282,0.959992,0.495989,0.739560,0.259060
283,0.959992,0.504441,0.739560,0.255225
284,0.959992,0.500603,0.739560,0.255025
285,0.959992,0.500127,0.739560,0.248851
286,0.959992,0.535916,0.739560,0.249938
287,0.959992,0.519954,0.739560,0.251367
288,0.959992,0.517504,0.739560,0.241227
289,0.959992,0.519991,0.739560,0.254218
290,0.959992,0.538975,0.739560,0.250218
291,0.959992,0.488110,0.739560,0.253929
292,0.959992,0.515011,0.739560,0.252082
293,0.959992,0.499288,0.739560,0.248092
294,0.959992,0.523162,0.739560,0.254142
295,0.959992,0.498914,0.739560,0.250421
296,0.959992,0.544014,0.739560,0.246135
297,0.959992,0.512449,0.739560,0.241235
298,0.963215,0.494588,0.739560,0.243414
299,0.963215,0.485819,0.739560,0.253222
300,0.963215,0.499386,0.739560,0.250750
301,0.963215,0.511167,0.739560,0.256014
302,0.963215,0.488936,0.739560,0.259529
303,0.963215,0.523148,0.739560,0.244790
304,0.963215,0.515887,0.739560,0.253061
305,0.963215,0.495709,0.739560,0.243465
306,0.963215,0.490688,0.739560,0.256827
307,0.963215,0.526003,0.739560,0.257422
308,0.963215,0.529035,0.739560,0.255603
309,0.963215,0.492074,0.739560,0.253289
310,0.963215,0.514643,0.739560,0.250158
311,0.963408,0.509163,0.739560,0.254985
312,0.963408,0.510894,0.739560,0.242664
313,0.963408,0.499785,0.739560,0.251537
314,0.963408,0.476706,0.739560,0.252771
315,0.963408,0.494682,0.739560,0.242708
316,0.963408,0.519857,0.739560,0.250311
317,0.963408,0.490173,0.739560,0.249720
318,0.963408,0.527526,0.739560,0.255872
319,0.963408,0.528475,0.739560,0.246365
320,0.963408,0.531438,0.739560,0.253955
321,0.963408,0.516699,0.739560,0.250381
322,0.963408,0.515064,0.739560,0.256085
323,0.963408,0.513712,0.739560,0.254946
324,0.963408,0.507766,0.739560,0.247172
325,0.963408,0.497861,0.739560,0.250931
326,0.963408,0.522737,0.739560,0.252029
327,0.963408,0.522211,0.739560,0.250303
328,0.963408,0.528142,0.739560,0.247470
329,0.963408,0.504120,0.739560,0.247965
330,0.963408,0.516044,0.739560,0.257037
331,0.964986,0.526033,0.739560,0.256054
332,0.964986,0.526046,0.739560,0.254770
333,0.964986,0.538430,0.739560,0.248527
334,0.964986,0.551618,0.739560,0.253871
