Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.339396,0.193081,0.443914,0.248042
1,0.399808,0.216895,0.484530,0.253357
2,0.399808,0.232739,0.497146,0.254549
3,0.408180,0.240509,0.497146,0.240822
4,0.691444,0.242334,0.540866,0.248126
5,0.691444,0.256938,0.569856,0.247132
6,0.691444,0.257982,0.569856,0.248420
7,0.691444,0.278837,0.602010,0.250018
8,0.691444,0.262417,0.602010,0.247356
9,0.691444,0.268829,0.602010,0.253361
10,0.691444,0.280240,0.646383,0.249660
11,0.691444,0.278462,0.657225,0.254845
12,0.691444,0.279353,0.657225,0.247316
13,0.691444,0.295305,0.657225,0.254329
14,0.691444,0.281617,0.657225,0.245990
15,0.691444,0.292032,0.657225,0.249789
16,0.691444,0.295323,0.657225,0.246392
17,0.693940,0.322471,0.657225,0.248563
18,0.693940,0.308565,0.657225,0.250876
19,0.693940,0.300732,0.657225,0.253224
20,0.693940,0.303359,0.657225,0.249459
21,0.693940,0.330023,0.657225,0.248350
22,0.693940,0.318592,0.657225,0.255218
23,0.693940,0.322113,0.657225,0.250796
24,0.693940,0.334175,0.657225,0.251645
25,0.693940,0.337130,0.657225,0.250231
26,0.693940,0.356725,0.657225,0.247128
27,0.693940,0.340991,0.657225,0.246690
28,0.693940,0.351620,0.657225,0.243651
29,0.693940,0.347019,0.657225,0.249209
30,0.693940,0.374762,0.657225,0.244327
31,0.731112,0.383071,0.657225,0.242734
32,0.731112,0.372249,0.662330,0.248167
33,0.731112,0.375936,0.662330,0.248867
34,0.731112,0.383369,0.662330,0.256926
35,0.731112,0.397609,0.662330,0.250529
36,0.731112,0.404692,0.662330,0.247554
37,0.733180,0.399541,0.662330,0.251013
38,0.733180,0.388904,0.677874,0.259375
39,0.733761,0.410733,0.677874,0.250140
40,0.733761,0.406440,0.677874,0.246357
41,0.733761,0.420502,0.687705,0.259979
42,0.733761,0.427338,0.687705,0.240569
43,0.733761,0.412623,0.687705,0.254796
44,0.733761,0.420009,0.687705,0.254745
45,0.733761,0.435807,0.687705,0.251558
46,0.733761,0.404989,0.687705,0.260429
47,0.733761,0.431450,0.689032,0.254419
48,0.739548,0.443682,0.689032,0.249058
49,0.739548,0.427136,0.689032,0.254007
50,0.739548,0.466952,0.689032,0.256666
51,0.756928,0.437006,0.689032,0.244804
52,0.756928,0.458117,0.689032,0.258044
53,0.756928,0.461762,0.689032,0.245231
54,0.756928,0.436999,0.689032,0.253926
55,0.756928,0.442189,0.689032,0.257938
56,0.756928,0.454240,0.689032,0.246156
57,0.756928,0.437159,0.689032,0.244849
58,0.756928,0.420093,0.689032,0.254426
59,0.756928,0.424249,0.689032,0.253880
60,0.756928,0.443204,0.689032,0.238536
61,0.756928,0.453974,0.713223,0.243343
62,0.756928,0.432783,0.713223,0.248251
63,0.756928,0.449183,0.713223,0.249625
64,0.756928,0.435017,0.713223,0.251775
65,0.756928,0.448228,0.713223,0.258449
66,0.756928,0.428145,0.713223,0.256268
67,0.756928,0.472019,0.713223,0.245271
68,0.756928,0.455961,0.716569,0.246230
69,0.756928,0.452908,0.716569,0.244170
70,0.756928,0.476829,0.716569,0.253205
71,0.756928,0.442554,0.716569,0.251066
72,0.756928,0.433445,0.716569,0.251071
73,0.756928,0.445948,0.716569,0.246327
74,0.757225,0.451551,0.716569,0.244114
75,0.757225,0.427244,0.716569,0.254643
76,0.757225,0.438759,0.723470,0.252369
77,0.757225,0.432611,0.723470,0.251462
78,0.775865,0.451582,0.723470,0.254620
79,0.775865,0.473408,0.723470,0.255528
80,0.775865,0.436583,0.723470,0.244077
81,0.775865,0.437897,0.723470,0.244674
82,0.775865,0.437022,0.723470,0.243917
83,0.775865,0.462617,0.723470,0.247799
84,0.779532,0.442177,0.723470,0.253434
85,0.779532,0.447359,0.723470,0.248471
86,0.779532,0.420273,0.723470,0.256477
87,0.779532,0.442484,0.723470,0.257580
88,0.788630,0.439475,0.723470,0.244447
89,0.788630,0.447929,0.723470,0.257934
90,0.788630,0.442455,0.723470,0.245611
91,0.808553,0.450580,0.723470,0.244239
92,0.808553,0.426774,0.723470,0.247411
93,0.808553,0.446534,0.723470,0.253182
94,0.808553,0.436370,0.723470,0.253072
95,0.808553,0.452130,0.723470,0.249630
96,0.808553,0.436049,0.723470,0.251920
97,0.808553,0.441048,0.723470,0.253458
98,0.808553,0.453249,0.723470,0.252467
99,0.808553,0.473594,0.723470,0.253849
100,0.813491,0.483944,0.723470,0.248024
101,0.813491,0.456373,0.723470,0.243384
102,0.818239,0.454416,0.723470,0.249870
103,0.818239,0.433896,0.723470,0.253080
104,0.818239,0.445122,0.723470,0.252065
105,0.818239,0.463529,0.723470,0.248274
106,0.818239,0.461727,0.723470,0.251777
107,0.818239,0.465957,0.723470,0.251671
108,0.818239,0.452027,0.723470,0.254879
109,0.818239,0.468258,0.723470,0.246626
110,0.818239,0.452028,0.723470,0.248007
111,0.818239,0.485070,0.723470,0.250683
112,0.818239,0.465137,0.723470,0.250822
113,0.818239,0.447382,0.723470,0.242958
114,0.818239,0.479941,0.723470,0.244573
115,0.818239,0.464362,0.723470,0.247204
116,0.818239,0.477285,0.723470,0.243171
