Iteration,Rank,Fitness,Chromosome
1999,0,0.975000,"[['-', 'h(1)'], ['-', 't(1)'], ['rxx(1,0,1.570787197438203)', '-'], ['cy(1,0)', '-'], ['t(0)', 'y(1)']]"
1999,1,0.975000,"[['-', 'h(1)'], ['-', 't(1)'], ['rxx(1,0,1.5707858580965153)', '-'], ['cy(1,0)', '-'], ['t(0)', 'y(1)']]"
1999,2,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['rxx(1,0,1.5707606043445623)', '-'], ['cy(1,0)', '-'], ['t(0)', 'y(1)']]"
1999,3,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['rxx(1,0,1.5707360113042226)', '-'], ['cy(1,0)', '-'], ['t(0)', 'y(1)']]"
1999,4,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['rxx(1,0,1.5708640870426223)', '-'], ['cy(1,0)', '-'], ['t(0)', 'y(1)']]"
1999,5,0.975000,"[['-', 'h(1)'], ['-', 't(1)'], ['rxx(1,0,1.5708796823023274)', '-'], ['cy(1,0)', '-'], ['t(0)', 'y(1)']]"
1999,6,0.975000,"[['-', 'h(1)'], ['-', 't(1)'], ['rxx(1,0,1.5706257536799697)', '-'], ['cy(1,0)', '-'], ['t(0)', 'y(1)']]"
1999,7,0.975000,"[['-', 'h(1)'], ['-', 't(1)'], ['rxx(1,0,1.5709746699125684)', '-'], ['cy(1,0)', '-'], ['t(0)', 'y(1)']]"
1999,8,0.975000,"[['-', 'h(1)'], ['-', 't(1)'], ['rxx(1,0,1.5705369115032513)', '-'], ['cy(1,0)', '-'], ['t(0)', 'y(1)']]"
1999,9,0.975000,"[['-', 'h(1)'], ['-', 't(1)'], ['rxx(1,0,1.5710599283500706)', '-'], ['cy(1,0)', '-'], ['t(0)', 'y(1)']]"
