Iteration,Run,ChromosomeIndex,Fitness
0,0,0,0.222976
0,0,1,0.071909
0,0,2,0.234972
0,0,3,0.156099
0,0,4,0.151949
0,0,5,0.200000
0,0,6,0.180701
0,0,7,0.195563
0,0,8,0.200000
0,0,9,0.126667
0,0,10,0.126694
0,0,11,0.314188
0,0,12,0.141919
0,0,13,0.263936
0,0,14,0.202257
0,0,15,0.200000
0,0,16,0.171728
0,0,17,0.215766
0,0,18,0.198442
0,0,19,0.200000
0,0,20,0.260418
0,0,21,0.200000
0,0,22,0.200000
0,0,23,0.171816
0,0,24,0.185166
0,0,25,0.200000
0,0,26,0.241780
0,0,27,0.268613
0,0,28,0.258287
0,0,29,0.251188
0,0,30,0.176820
0,0,31,0.132584
0,0,32,0.025918
0,0,33,0.178340
0,0,34,0.159871
0,0,35,0.227606
0,0,36,0.222409
0,0,37,0.200000
0,0,38,0.233931
0,0,39,0.244142
0,0,40,0.140794
0,0,41,0.200000
0,0,42,0.289996
0,0,43,0.200000
0,0,44,-0.012515
0,0,45,0.128192
0,0,46,0.221413
0,0,47,0.200000
0,0,48,0.298883
0,0,49,0.185057
0,0,50,0.213097
0,0,51,0.251851
0,0,52,0.258504
0,0,53,0.215674
0,0,54,0.194006
0,0,55,0.261140
0,0,56,0.339396
0,0,57,0.188866
0,0,58,0.157428
0,0,59,0.162475
0,0,60,0.200000
0,0,61,0.200000
0,0,62,0.206975
0,0,63,0.113811
0,0,64,0.211989
0,0,65,0.221767
0,0,66,0.200000
0,0,67,0.263492
0,0,68,0.200000
0,0,69,0.134885
0,0,70,0.162687
0,0,71,0.188141
0,0,72,0.270040
0,0,73,0.200000
0,0,74,0.306548
0,0,75,0.227244
0,0,76,0.200000
0,0,77,0.244736
0,0,78,0.128519
0,0,79,0.199616
0,0,80,0.315883
0,0,81,0.136503
0,0,82,0.099395
0,0,83,0.143508
0,0,84,0.200000
0,0,85,0.179249
0,0,86,0.107218
0,0,87,0.200979
0,0,88,0.168094
0,0,89,0.185725
0,0,90,0.023251
0,0,91,0.234650
0,0,92,0.092448
0,0,93,0.224826
0,0,94,0.045314
0,0,95,0.200000
0,0,96,0.200000
0,0,97,0.200000
0,0,98,0.334605
0,0,99,0.027092
100,0,0,0.808553
100,0,1,0.788630
100,0,2,0.783317
100,0,3,0.779532
100,0,4,0.776099
100,0,5,0.775865
100,0,6,0.773150
100,0,7,0.766872
100,0,8,0.762469
100,0,9,0.760583
100,0,10,0.759434
100,0,11,0.757225
100,0,12,0.756928
100,0,13,0.753787
100,0,14,0.749504
100,0,15,0.749363
100,0,16,0.749304
100,0,17,0.749228
100,0,18,0.749133
100,0,19,0.746645
100,0,20,0.746484
100,0,21,0.746193
100,0,22,0.745858
100,0,23,0.745356
100,0,24,0.744678
100,0,25,0.744488
100,0,26,0.744417
100,0,27,0.744388
100,0,28,0.744350
100,0,29,0.744231
100,0,30,0.743950
100,0,31,0.743886
100,0,32,0.743308
100,0,33,0.763879
100,0,34,0.345000
100,0,35,0.705130
100,0,36,0.195936
100,0,37,0.352896
100,0,38,0.215000
100,0,39,0.164197
100,0,40,0.350006
100,0,41,0.362212
100,0,42,0.344018
100,0,43,0.641606
100,0,44,0.181885
100,0,45,0.743717
100,0,46,0.355485
100,0,47,0.296835
100,0,48,0.134987
100,0,49,0.128096
100,0,50,0.322503
100,0,51,0.363791
100,0,52,0.448954
100,0,53,0.251797
100,0,54,0.312798
100,0,55,0.220000
100,0,56,0.289082
100,0,57,0.237142
100,0,58,0.220000
100,0,59,0.808553
100,0,60,0.225000
100,0,61,0.720000
100,0,62,0.362279
100,0,63,0.289566
100,0,64,0.710000
100,0,65,0.325051
100,0,66,0.139697
100,0,67,0.311198
100,0,68,0.546236
100,0,69,0.448484
100,0,70,0.210000
100,0,71,0.171362
100,0,72,0.329014
100,0,73,0.273940
100,0,74,-0.040000
100,0,75,0.215000
100,0,76,0.220000
100,0,77,0.354963
100,0,78,0.168790
100,0,79,0.366463
100,0,80,0.683048
100,0,81,0.813491
100,0,82,0.310604
100,0,83,0.215000
100,0,84,0.666695
100,0,85,0.226066
100,0,86,0.227901
100,0,87,0.072313
100,0,88,0.363760
100,0,89,0.720000
100,0,90,0.376813
100,0,91,0.239467
100,0,92,0.767451
100,0,93,0.214426
100,0,94,0.210000
100,0,95,0.258583
100,0,96,0.220000
100,0,97,0.320103
100,0,98,0.216158
100,0,99,0.192811
200,0,0,0.965739
200,0,1,0.964178
200,0,2,0.963817
200,0,3,0.960000
200,0,4,0.959671
200,0,5,0.959590
200,0,6,0.959483
200,0,7,0.958820
200,0,8,0.958644
200,0,9,0.957270
200,0,10,0.956092
200,0,11,0.955875
200,0,12,0.955837
200,0,13,0.954989
200,0,14,0.954563
200,0,15,0.952714
200,0,16,0.950316
200,0,17,0.949738
200,0,18,0.949187
200,0,19,0.948276
200,0,20,0.947798
200,0,21,0.946971
200,0,22,0.946357
200,0,23,0.945865
200,0,24,0.945852
200,0,25,0.945847
200,0,26,0.945639
200,0,27,0.945263
200,0,28,0.945222
200,0,29,0.944355
200,0,30,0.943987
200,0,31,0.943759
200,0,32,0.942728
200,0,33,0.119439
200,0,34,-0.003648
200,0,35,0.266631
200,0,36,0.465000
200,0,37,0.215000
200,0,38,0.526174
200,0,39,0.215000
200,0,40,0.322144
200,0,41,0.470000
200,0,42,0.340000
200,0,43,0.386777
200,0,44,0.310133
200,0,45,0.140712
200,0,46,0.320209
200,0,47,0.234825
200,0,48,0.220000
200,0,49,0.248437
200,0,50,0.827691
200,0,51,0.253320
200,0,52,0.323738
200,0,53,0.230000
200,0,54,0.960928
200,0,55,0.238581
200,0,56,0.512118
200,0,57,0.210000
200,0,58,0.103635
200,0,59,0.357340
200,0,60,0.220000
200,0,61,0.210000
200,0,62,0.350000
200,0,63,0.158791
200,0,64,0.215000
200,0,65,0.338172
200,0,66,0.278551
200,0,67,0.220000
200,0,68,0.243932
200,0,69,0.373965
200,0,70,0.126340
200,0,71,0.340000
200,0,72,0.477308
200,0,73,0.230000
200,0,74,0.258996
200,0,75,0.100000
200,0,76,0.140277
200,0,77,0.135305
200,0,78,0.818553
200,0,79,0.317515
200,0,80,0.242924
200,0,81,0.195249
200,0,82,0.915064
200,0,83,0.179757
200,0,84,0.334552
200,0,85,0.473686
200,0,86,0.956098
200,0,87,0.260263
200,0,88,0.220000
200,0,89,0.331735
200,0,90,0.230879
200,0,91,0.360965
200,0,92,0.678080
200,0,93,0.340000
200,0,94,0.241691
200,0,95,0.215000
200,0,96,0.324109
200,0,97,0.335000
200,0,98,0.813553
200,0,99,0.139635
300,0,0,0.975000
300,0,1,0.975000
300,0,2,0.975000
300,0,3,0.975000
300,0,4,0.975000
300,0,5,0.974999
300,0,6,0.974999
300,0,7,0.974999
300,0,8,0.974999
