Iteration,Rank,Fitness,Chromosome
1999,0,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['cx(1,0)', '-'], ['-', 'cy(0,1)'], ['t(0)', 'h(1)']]"
1999,1,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['cx(1,0)', '-'], ['-', 'cy(0,1)'], ['t(0)', 'h(1)']]"
1999,2,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['cx(1,0)', '-'], ['-', 'cy(0,1)'], ['t(0)', 'h(1)']]"
1999,3,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['cx(1,0)', '-'], ['-', 'cy(0,1)'], ['t(0)', 'h(1)']]"
1999,4,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['cx(1,0)', '-'], ['-', 'cy(0,1)'], ['t(0)', 'h(1)']]"
1999,5,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['cx(1,0)', '-'], ['-', 'cy(0,1)'], ['t(0)', 'h(1)']]"
1999,6,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['cx(1,0)', '-'], ['-', 'cy(0,1)'], ['t(0)', 'h(1)']]"
1999,7,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['cx(1,0)', '-'], ['-', 'cy(0,1)'], ['t(0)', 'h(1)']]"
1999,8,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['cx(1,0)', '-'], ['-', 'cy(0,1)'], ['t(0)', 'h(1)']]"
1999,9,0.975000,"[['w', 'h(1)'], ['-', 't(1)'], ['cx(1,0)', '-'], ['-', 'cy(0,1)'], ['t(0)', 'h(1)']]"
