Iteration,Run,ChromosomeIndex,Fitness
0,0,0,0.060971
0,0,1,0.058499
0,0,2,0.078288
0,0,3,0.105399
0,0,4,0.187069
0,0,5,0.153884
0,0,6,0.058713
0,0,7,0.141372
0,0,8,0.145523
0,0,9,0.098182
0,0,10,0.084100
0,0,11,0.238458
0,0,12,-0.037810
0,0,13,0.025809
0,0,14,0.015279
0,0,15,0.020084
0,0,16,0.039725
0,0,17,0.032731
0,0,18,0.092956
0,0,19,-0.002560
0,0,20,0.036434
0,0,21,0.202176
0,0,22,0.084781
0,0,23,0.044331
0,0,24,0.072283
0,0,25,0.094606
0,0,26,0.053174
0,0,27,0.042826
0,0,28,0.084375
0,0,29,0.131357
0,0,30,0.101325
0,0,31,0.120693
0,0,32,0.048338
0,0,33,0.131807
0,0,34,0.090697
0,0,35,0.056785
0,0,36,0.076792
0,0,37,0.065300
0,0,38,0.075000
0,0,39,0.075269
0,0,40,0.080090
0,0,41,0.056907
0,0,42,0.132073
0,0,43,0.062664
0,0,44,0.001001
0,0,45,0.074072
0,0,46,0.102407
0,0,47,0.093759
0,0,48,0.096571
0,0,49,0.203110
0,0,50,0.088056
0,0,51,0.077056
0,0,52,0.085979
0,0,53,0.054397
0,0,54,0.079683
0,0,55,0.084718
0,0,56,0.110981
0,0,57,0.055434
0,0,58,0.064248
0,0,59,0.288379
0,0,60,0.091487
0,0,61,0.085392
0,0,62,0.074116
0,0,63,0.070552
0,0,64,0.010029
0,0,65,0.096501
0,0,66,0.061081
0,0,67,0.091792
0,0,68,-0.035264
0,0,69,0.155327
0,0,70,0.072082
0,0,71,0.013515
0,0,72,0.056823
0,0,73,0.136111
0,0,74,0.061238
0,0,75,0.049251
0,0,76,0.066808
0,0,77,0.095982
0,0,78,0.135495
0,0,79,0.013513
0,0,80,0.136923
0,0,81,0.090014
0,0,82,0.104122
0,0,83,0.050259
0,0,84,0.054333
0,0,85,0.033682
0,0,86,0.091300
0,0,87,0.113364
0,0,88,0.075000
0,0,89,0.083296
0,0,90,0.074603
0,0,91,0.070686
0,0,92,0.124118
0,0,93,0.235578
0,0,94,0.105849
0,0,95,0.011948
0,0,96,0.093000
0,0,97,0.151490
0,0,98,-0.046972
0,0,99,0.054110
100,0,0,0.689924
100,0,1,0.623029
100,0,2,0.607175
100,0,3,0.596290
100,0,4,0.582679
100,0,5,0.574069
100,0,6,0.569857
100,0,7,0.567527
100,0,8,0.563509
100,0,9,0.556904
100,0,10,0.552399
100,0,11,0.549328
100,0,12,0.548388
100,0,13,0.548388
100,0,14,0.546441
100,0,15,0.546093
100,0,16,0.544821
100,0,17,0.544639
100,0,18,0.543354
100,0,19,0.542666
100,0,20,0.542206
100,0,21,0.540721
100,0,22,0.538785
100,0,23,0.537490
100,0,24,0.535471
100,0,25,0.534894
100,0,26,0.534630
100,0,27,0.534302
100,0,28,0.533134
100,0,29,0.532858
100,0,30,0.532371
100,0,31,0.530284
100,0,32,0.528980
100,0,33,0.298638
100,0,34,0.452761
100,0,35,0.090000
100,0,36,0.102266
100,0,37,0.292219
100,0,38,0.188549
100,0,39,0.596233
100,0,40,0.075742
100,0,41,0.503241
100,0,42,0.060608
100,0,43,0.053748
100,0,44,0.424598
100,0,45,0.052819
100,0,46,0.071025
100,0,47,0.199523
100,0,48,0.091409
100,0,49,0.134682
100,0,50,0.104111
100,0,51,0.115439
100,0,52,0.419215
100,0,53,0.073162
100,0,54,0.085000
100,0,55,0.325000
100,0,56,0.147500
100,0,57,0.130702
100,0,58,0.096935
100,0,59,0.085000
100,0,60,0.090000
100,0,61,0.090000
100,0,62,0.103230
100,0,63,0.096829
100,0,64,0.085000
100,0,65,0.294603
100,0,66,0.239237
100,0,67,0.089148
100,0,68,0.089143
100,0,69,0.104984
100,0,70,0.159928
100,0,71,0.070741
100,0,72,0.237540
100,0,73,0.183354
100,0,74,0.103017
100,0,75,0.080000
100,0,76,0.441314
100,0,77,0.361620
100,0,78,0.085000
100,0,79,0.369977
100,0,80,0.230712
100,0,81,0.483633
100,0,82,0.156732
100,0,83,0.085000
100,0,84,0.044283
100,0,85,0.082624
100,0,86,0.111250
100,0,87,0.213149
100,0,88,0.095601
100,0,89,0.075025
100,0,90,0.348169
100,0,91,-0.013832
100,0,92,0.183503
100,0,93,0.134708
100,0,94,0.080000
100,0,95,0.171958
100,0,96,0.241250
100,0,97,0.047843
100,0,98,0.205000
100,0,99,0.085000
200,0,0,0.693671
200,0,1,0.690380
200,0,2,0.689924
200,0,3,0.684588
200,0,4,0.682440
200,0,5,0.623149
200,0,6,0.623029
200,0,7,0.622794
200,0,8,0.622254
200,0,9,0.610030
200,0,10,0.607175
200,0,11,0.601598
200,0,12,0.596290
200,0,13,0.596233
200,0,14,0.592219
200,0,15,0.587179
200,0,16,0.585997
200,0,17,0.584543
200,0,18,0.583539
200,0,19,0.583254
200,0,20,0.583063
200,0,21,0.582679
200,0,22,0.582419
200,0,23,0.581368
200,0,24,0.580362
200,0,25,0.578938
200,0,26,0.575061
200,0,27,0.574069
200,0,28,0.573748
200,0,29,0.572384
200,0,30,0.571320
200,0,31,0.570598
200,0,32,0.570586
200,0,33,0.142185
200,0,34,0.114402
200,0,35,0.118502
200,0,36,0.053345
200,0,37,0.080000
200,0,38,0.088699
200,0,39,0.096464
200,0,40,0.101368
200,0,41,0.260683
200,0,42,0.099787
200,0,43,0.077169
200,0,44,0.027103
200,0,45,0.128045
200,0,46,0.367385
200,0,47,0.090000
200,0,48,0.086881
200,0,49,0.179522
200,0,50,0.053386
200,0,51,0.086735
200,0,52,0.119121
200,0,53,0.227046
200,0,54,0.191996
200,0,55,0.451728
200,0,56,0.158762
200,0,57,0.073096
200,0,58,0.246250
200,0,59,0.117032
200,0,60,0.407963
200,0,61,0.207675
200,0,62,0.271401
200,0,63,0.129629
200,0,64,0.282097
200,0,65,0.155614
200,0,66,0.419043
200,0,67,0.098723
200,0,68,0.103224
200,0,69,0.095000
200,0,70,0.411617
200,0,71,0.076015
200,0,72,0.151907
200,0,73,0.094665
200,0,74,0.270539
200,0,75,0.225226
200,0,76,0.062047
200,0,77,0.162913
200,0,78,0.093198
200,0,79,0.121233
200,0,80,0.090000
200,0,81,0.091653
200,0,82,0.150453
200,0,83,-0.045000
200,0,84,0.292452
200,0,85,0.099125
200,0,86,0.226508
200,0,87,0.088837
200,0,88,0.240341
200,0,89,0.085000
200,0,90,0.300686
200,0,91,0.095000
200,0,92,0.051276
200,0,93,0.050714
200,0,94,0.137819
200,0,95,0.110272
200,0,96,0.203414
200,0,97,0.588586
200,0,98,0.109345
200,0,99,0.121047
300,0,0,0.817002
300,0,1,0.757253
300,0,2,0.731004
300,0,3,0.726764
300,0,4,0.724897
300,0,5,0.721480
300,0,6,0.719866
300,0,7,0.716685
300,0,8,0.708370
300,0,9,0.703960
300,0,10,0.693695
300,0,11,0.693671
300,0,12,0.690849
300,0,13,0.690705
300,0,14,0.690380
300,0,15,0.689924
300,0,16,0.686297
300,0,17,0.684800
300,0,18,0.684588
300,0,19,0.682440
300,0,20,0.669037
300,0,21,0.668055
300,0,22,0.658653
300,0,23,0.654564
300,0,24,0.654047
300,0,25,0.650148
300,0,26,0.648205
300,0,27,0.642344
300,0,28,0.642160
300,0,29,0.641694
300,0,30,0.632912
300,0,31,0.631724
300,0,32,0.631002
300,0,33,0.116234
300,0,34,0.099985
300,0,35,0.090000
300,0,36,0.375688
300,0,37,0.063840
300,0,38,0.204954
300,0,39,0.184266
300,0,40,0.215645
300,0,41,0.186057
300,0,42,0.579105
300,0,43,0.065593
300,0,44,0.152474
300,0,45,0.080000
300,0,46,0.054303
300,0,47,0.115822
300,0,48,0.067649
300,0,49,0.244149
300,0,50,0.076119
300,0,51,0.427108
300,0,52,0.138342
300,0,53,0.076418
300,0,54,0.344533
300,0,55,0.205935
300,0,56,0.456026
300,0,57,0.112074
300,0,58,0.397110
300,0,59,0.068451
300,0,60,0.129867
300,0,61,0.110812
300,0,62,0.115858
300,0,63,0.115917
300,0,64,0.028747
300,0,65,0.085000
300,0,66,0.210000
300,0,67,0.083579
300,0,68,0.070678
300,0,69,0.116250
300,0,70,0.310485
300,0,71,0.240218
300,0,72,0.099568
300,0,73,0.052356
300,0,74,0.105723
300,0,75,0.337812
300,0,76,0.102631
300,0,77,0.057909
300,0,78,0.262780
300,0,79,0.142853
300,0,80,0.125925
300,0,81,0.276164
300,0,82,0.068986
300,0,83,0.122048
300,0,84,0.155887
300,0,85,0.194502
300,0,86,0.106501
300,0,87,0.148405
300,0,88,0.106102
300,0,89,0.540267
300,0,90,0.210981
300,0,91,0.246250
300,0,92,0.414733
300,0,93,0.028706
300,0,94,0.100062
300,0,95,0.113230
300,0,96,0.090000
300,0,97,0.142500
300,0,98,0.107661
300,0,99,0.106382
400,0,0,0.817002
400,0,1,0.812173
400,0,2,0.759650
400,0,3,0.757253
400,0,4,0.754047
400,0,5,0.744646
400,0,6,0.740732
400,0,7,0.740030
400,0,8,0.737973
400,0,9,0.736151
400,0,10,0.731004
400,0,11,0.730789
400,0,12,0.728416
400,0,13,0.727938
400,0,14,0.726991
400,0,15,0.726764
400,0,16,0.724897
400,0,17,0.722500
400,0,18,0.721480
400,0,19,0.721416
400,0,20,0.720821
400,0,21,0.719866
400,0,22,0.716685
400,0,23,0.714841
400,0,24,0.711837
400,0,25,0.710062
400,0,26,0.708756
400,0,27,0.708370
400,0,28,0.708079
400,0,29,0.706106
400,0,30,0.703960
400,0,31,0.701848
400,0,32,0.700772
400,0,33,0.276029
400,0,34,0.227142
400,0,35,0.082407
400,0,36,0.123941
400,0,37,0.113479
400,0,38,0.313470
400,0,39,0.175425
400,0,40,0.252618
400,0,41,0.096645
400,0,42,0.199876
400,0,43,0.122235
400,0,44,0.090000
400,0,45,0.155817
400,0,46,0.085000
400,0,47,0.546547
400,0,48,0.335000
400,0,49,0.087671
400,0,50,0.204035
400,0,51,0.101924
400,0,52,0.103939
400,0,53,0.382879
400,0,54,0.254991
400,0,55,0.057503
400,0,56,0.161002
400,0,57,0.234167
400,0,58,0.085095
400,0,59,0.090000
400,0,60,0.085000
400,0,61,0.269504
400,0,62,0.235582
400,0,63,0.098785
400,0,64,0.126050
400,0,65,0.429239
400,0,66,0.090268
400,0,67,0.069006
400,0,68,0.107284
400,0,69,0.094840
400,0,70,0.090000
400,0,71,0.146822
400,0,72,0.087002
400,0,73,0.078951
400,0,74,0.332042
400,0,75,0.043969
400,0,76,0.079904
400,0,77,0.689384
400,0,78,0.177623
400,0,79,0.087001
400,0,80,0.120294
400,0,81,0.203255
400,0,82,0.252910
400,0,83,-0.040000
400,0,84,0.061002
400,0,85,-0.030185
400,0,86,0.170358
400,0,87,0.155597
400,0,88,0.079841
400,0,89,0.380328
400,0,90,0.094042
400,0,91,0.066130
400,0,92,0.057185
400,0,93,0.046636
400,0,94,0.085000
400,0,95,0.459597
400,0,96,0.316778
400,0,97,0.218161
400,0,98,0.095904
400,0,99,0.244130
500,0,0,0.817002
500,0,1,0.812173
500,0,2,0.798624
500,0,3,0.781838
500,0,4,0.773077
500,0,5,0.767205
500,0,6,0.761214
500,0,7,0.760933
500,0,8,0.760517
500,0,9,0.760388
500,0,10,0.760179
500,0,11,0.759650
500,0,12,0.757253
500,0,13,0.756627
500,0,14,0.754600
500,0,15,0.754047
500,0,16,0.751963
500,0,17,0.750304
500,0,18,0.748187
500,0,19,0.747884
500,0,20,0.744974
500,0,21,0.744646
500,0,22,0.743867
500,0,23,0.743132
500,0,24,0.742362
500,0,25,0.741562
500,0,26,0.740732
500,0,27,0.740324
500,0,28,0.740204
500,0,29,0.740030
500,0,30,0.737973
500,0,31,0.737360
500,0,32,0.736998
500,0,33,0.090000
500,0,34,0.085000
