Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.263473,0.085134,0.197896,0.131390
1,0.263930,0.109417,0.225475,0.133322
2,0.263930,0.118680,0.234002,0.129086
3,0.324455,0.122377,0.237562,0.132002
4,0.324455,0.134086,0.246800,0.126437
5,0.324455,0.138028,0.246800,0.128012
6,0.324455,0.134579,0.247743,0.130842
7,0.324455,0.147605,0.247784,0.126961
8,0.324455,0.154416,0.250297,0.127065
9,0.324455,0.152091,0.250297,0.129980
10,0.324455,0.146675,0.252488,0.128450
11,0.324455,0.157216,0.252488,0.129256
12,0.324455,0.150193,0.256483,0.128620
13,0.402837,0.168262,0.256856,0.127968
14,0.402837,0.168848,0.262383,0.125558
15,0.402837,0.168094,0.265508,0.131147
16,0.402837,0.168226,0.267068,0.131107
17,0.402837,0.171745,0.267068,0.126027
18,0.402837,0.165429,0.267068,0.128568
19,0.402837,0.176851,0.267106,0.131752
20,0.402837,0.171352,0.268879,0.128641
21,0.446215,0.171450,0.268884,0.129409
22,0.446215,0.174502,0.268884,0.124960
23,0.446215,0.172895,0.268884,0.125105
24,0.446215,0.184972,0.268884,0.128219
25,0.446215,0.179471,0.268884,0.128220
26,0.446215,0.185350,0.268884,0.124906
27,0.446215,0.178553,0.268884,0.129295
28,0.446215,0.182234,0.268884,0.129321
29,0.446215,0.193852,0.268884,0.128945
30,0.446215,0.201930,0.268884,0.127430
31,0.446215,0.182663,0.269072,0.125648
32,0.446215,0.203238,0.269072,0.132031
33,0.446215,0.191588,0.269072,0.128340
34,0.446215,0.203356,0.272142,0.128722
35,0.446215,0.212952,0.272142,0.126252
36,0.446215,0.198686,0.272142,0.128068
37,0.446215,0.205300,0.272142,0.133520
38,0.446215,0.211670,0.275332,0.127911
39,0.471417,0.221068,0.275332,0.128203
40,0.471417,0.211356,0.275332,0.123885
41,0.471417,0.208430,0.276609,0.127913
42,0.471417,0.213124,0.280024,0.132109
43,0.471417,0.216669,0.281014,0.130203
44,0.471417,0.218118,0.281014,0.131673
45,0.471417,0.220852,0.285559,0.127961
46,0.471417,0.227857,0.285559,0.128197
47,0.471417,0.225275,0.285559,0.126553
48,0.471417,0.218208,0.294871,0.131126
49,0.471417,0.230695,0.297367,0.127563
50,0.471417,0.235445,0.297367,0.131151
51,0.471417,0.230182,0.297367,0.130984
52,0.473353,0.228808,0.297367,0.131649
