Iteration,Run,ChromosomeIndex,Fitness
0,0,0,0.100687
0,0,1,0.082786
0,0,2,0.074024
0,0,3,0.047687
0,0,4,0.141499
0,0,5,0.071259
0,0,6,0.095406
0,0,7,0.129743
0,0,8,0.082813
0,0,9,0.108546
0,0,10,0.012128
0,0,11,0.110967
0,0,12,0.003924
0,0,13,0.098289
0,0,14,-0.001318
0,0,15,0.038567
0,0,16,0.100906
0,0,17,0.104696
0,0,18,0.075000
0,0,19,0.099972
0,0,20,0.083053
0,0,21,0.124195
0,0,22,0.149363
0,0,23,0.093254
0,0,24,0.158379
0,0,25,0.078026
0,0,26,0.095754
0,0,27,0.081014
0,0,28,0.094758
0,0,29,0.077372
0,0,30,0.032133
0,0,31,0.121948
0,0,32,0.080250
0,0,33,0.108070
0,0,34,0.070499
0,0,35,0.077293
0,0,36,0.047297
0,0,37,0.079336
0,0,38,0.039023
0,0,39,0.067156
0,0,40,0.098134
0,0,41,0.046227
0,0,42,0.023147
0,0,43,0.084355
0,0,44,0.075096
0,0,45,0.131605
0,0,46,0.206752
0,0,47,0.057530
0,0,48,0.068800
0,0,49,0.075000
0,0,50,0.029785
0,0,51,0.171366
0,0,52,0.038752
0,0,53,0.055636
0,0,54,0.192583
0,0,55,0.103836
0,0,56,0.055280
0,0,57,0.067308
0,0,58,0.154257
0,0,59,0.045052
0,0,60,0.075000
0,0,61,0.280018
0,0,62,0.041643
0,0,63,0.078078
0,0,64,0.068287
0,0,65,0.120531
0,0,66,0.010177
0,0,67,0.068144
0,0,68,0.053214
0,0,69,0.044911
0,0,70,0.154576
0,0,71,0.087555
0,0,72,0.028470
0,0,73,0.104274
0,0,74,0.068183
0,0,75,0.100260
0,0,76,0.079406
0,0,77,0.100004
0,0,78,0.200523
0,0,79,0.130956
0,0,80,-0.012002
0,0,81,0.040701
0,0,82,0.096846
0,0,83,-0.009951
0,0,84,0.048009
0,0,85,0.064250
0,0,86,-0.014017
0,0,87,0.063161
0,0,88,0.099523
0,0,89,0.123226
0,0,90,0.087429
0,0,91,0.137500
0,0,92,0.055780
0,0,93,0.016571
0,0,94,0.094881
0,0,95,0.033018
0,0,96,0.092040
0,0,97,0.102392
0,0,98,0.095547
0,0,99,0.102453
100,0,0,0.575434
100,0,1,0.571732
100,0,2,0.566479
100,0,3,0.526528
100,0,4,0.523641
100,0,5,0.511308
100,0,6,0.503965
100,0,7,0.493594
100,0,8,0.491543
100,0,9,0.489392
100,0,10,0.487963
100,0,11,0.475745
100,0,12,0.473153
100,0,13,0.472479
100,0,14,0.464017
100,0,15,0.460694
100,0,16,0.458718
100,0,17,0.458440
100,0,18,0.457842
100,0,19,0.457105
100,0,20,0.453541
100,0,21,0.453061
100,0,22,0.453022
100,0,23,0.452736
100,0,24,0.451563
100,0,25,0.448726
100,0,26,0.440185
100,0,27,0.438419
100,0,28,0.438220
100,0,29,0.436769
100,0,30,0.435207
100,0,31,0.434797
100,0,32,0.430689
100,0,33,0.336472
100,0,34,0.217118
100,0,35,0.000849
100,0,36,0.089834
100,0,37,0.325452
100,0,38,0.093929
100,0,39,0.157651
100,0,40,0.061258
100,0,41,0.074862
100,0,42,0.214559
100,0,43,0.152419
100,0,44,0.139339
100,0,45,0.261767
100,0,46,0.285604
100,0,47,0.062526
100,0,48,0.199705
100,0,49,0.086553
100,0,50,0.181758
100,0,51,0.228168
100,0,52,0.318905
100,0,53,0.121530
100,0,54,0.144997
100,0,55,0.176533
100,0,56,0.155513
100,0,57,0.132241
100,0,58,0.259048
100,0,59,0.248793
100,0,60,0.102767
100,0,61,0.177250
100,0,62,0.081608
100,0,63,0.087009
100,0,64,0.137304
100,0,65,0.348409
100,0,66,0.170400
100,0,67,0.182923
100,0,68,0.393481
100,0,69,0.212717
100,0,70,0.174288
100,0,71,0.264123
100,0,72,0.180769
100,0,73,0.101339
100,0,74,0.085000
100,0,75,0.117526
100,0,76,0.078432
100,0,77,0.127993
100,0,78,0.176766
100,0,79,0.463540
100,0,80,0.355870
100,0,81,0.068370
100,0,82,0.265516
100,0,83,0.363169
100,0,84,0.219598
100,0,85,0.095204
100,0,86,0.129421
100,0,87,0.213843
100,0,88,0.147500
100,0,89,0.153878
100,0,90,0.161310
100,0,91,0.058307
100,0,92,0.480310
100,0,93,0.080000
100,0,94,0.179699
100,0,95,0.080000
100,0,96,0.279751
100,0,97,0.132818
100,0,98,0.149849
100,0,99,0.063200
200,0,0,0.609070
200,0,1,0.585620
200,0,2,0.584133
200,0,3,0.581946
200,0,4,0.575434
200,0,5,0.574186
200,0,6,0.571732
200,0,7,0.570940
200,0,8,0.568361
200,0,9,0.568152
200,0,10,0.566479
200,0,11,0.565373
200,0,12,0.564975
200,0,13,0.564057
200,0,14,0.563890
200,0,15,0.560916
200,0,16,0.559574
200,0,17,0.559111
200,0,18,0.558691
200,0,19,0.555115
200,0,20,0.554508
200,0,21,0.552253
200,0,22,0.551528
200,0,23,0.549828
200,0,24,0.546107
200,0,25,0.545891
200,0,26,0.544799
200,0,27,0.544006
200,0,28,0.542372
200,0,29,0.538559
200,0,30,0.537878
200,0,31,0.537672
200,0,32,0.536733
200,0,33,0.110442
200,0,34,0.030159
200,0,35,0.169568
200,0,36,0.048750
200,0,37,0.512048
200,0,38,0.254293
200,0,39,0.152090
200,0,40,0.212818
200,0,41,0.031656
200,0,42,0.097980
