Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.199623,0.072296,0.197896,0.131390
1,0.267435,0.092986,0.225475,0.133322
2,0.267435,0.103774,0.234002,0.129086
3,0.267435,0.109897,0.237562,0.132002
4,0.307706,0.121594,0.246800,0.126437
5,0.307706,0.126886,0.246800,0.128012
6,0.307706,0.135817,0.247743,0.130842
7,0.355888,0.142129,0.247784,0.126961
8,0.355888,0.140037,0.250297,0.127065
9,0.355888,0.140140,0.250297,0.129980
10,0.355888,0.152973,0.252488,0.128450
11,0.355888,0.145769,0.252488,0.129256
12,0.355888,0.158386,0.256483,0.128620
13,0.397500,0.164195,0.256856,0.127968
14,0.397500,0.160287,0.262383,0.125558
15,0.397500,0.169284,0.265508,0.131147
16,0.397500,0.166361,0.267068,0.131107
17,0.429051,0.177050,0.267068,0.126027
18,0.429051,0.173799,0.267068,0.128568
19,0.429051,0.177952,0.267106,0.131752
20,0.429051,0.176294,0.268879,0.128641
21,0.456855,0.188163,0.268884,0.129409
22,0.456855,0.183752,0.268884,0.124960
23,0.456855,0.187826,0.268884,0.125105
24,0.456855,0.194253,0.268884,0.128219
25,0.456855,0.188428,0.268884,0.128220
26,0.456855,0.195678,0.268884,0.124906
27,0.456855,0.197876,0.268884,0.129295
28,0.456855,0.195438,0.268884,0.129321
29,0.456855,0.205830,0.268884,0.128945
30,0.486773,0.209180,0.268884,0.127430
31,0.486773,0.211481,0.269072,0.125648
32,0.486773,0.214503,0.269072,0.132031
33,0.486773,0.211690,0.269072,0.128340
34,0.486773,0.212094,0.272142,0.128722
35,0.486773,0.217191,0.272142,0.126252
36,0.486773,0.204589,0.272142,0.128068
37,0.486773,0.208043,0.272142,0.133520
38,0.486773,0.216699,0.275332,0.127911
39,0.486773,0.213004,0.275332,0.128203
40,0.574277,0.216061,0.275332,0.123885
41,0.574277,0.222305,0.276609,0.127913
42,0.574277,0.220043,0.280024,0.132109
43,0.574277,0.216345,0.281014,0.130203
44,0.574277,0.220692,0.281014,0.131673
45,0.574277,0.229182,0.285559,0.127961
46,0.574277,0.225207,0.285559,0.128197
47,0.574277,0.230300,0.285559,0.126553
48,0.574277,0.229167,0.294871,0.131126
49,0.578964,0.240569,0.297367,0.127563
50,0.578964,0.230339,0.297367,0.131151
51,0.578964,0.229243,0.297367,0.130984
52,0.578964,0.249872,0.297367,0.131649
53,0.578964,0.234304,0.299547,0.130940
54,0.578964,0.236625,0.302942,0.129151
55,0.578964,0.250453,0.302942,0.134072
56,0.578964,0.243206,0.302942,0.125496
57,0.578964,0.257166,0.302942,0.125863
58,0.578964,0.256670,0.302942,0.130674
59,0.578964,0.244543,0.308567,0.132513
60,0.578964,0.246838,0.308567,0.127112
61,0.578964,0.255138,0.308567,0.126300
62,0.578964,0.244036,0.308567,0.128718
63,0.578964,0.255343,0.308567,0.128496
64,0.578964,0.261576,0.308567,0.124333
65,0.578964,0.256389,0.308567,0.123522
66,0.578964,0.263548,0.308567,0.130359
67,0.578964,0.263551,0.309984,0.134976
68,0.578964,0.254019,0.309984,0.129858
69,0.578964,0.257422,0.309984,0.129402
70,0.578964,0.256014,0.309984,0.125350
71,0.578964,0.272259,0.309984,0.125989
72,0.578964,0.256235,0.310558,0.127400
73,0.579277,0.265733,0.310558,0.129354
74,0.579277,0.276612,0.313152,0.127868
75,0.579277,0.264013,0.313152,0.129151
76,0.579277,0.261710,0.313152,0.127960
77,0.579277,0.267748,0.313152,0.130840
78,0.579277,0.260897,0.313152,0.129831
79,0.579277,0.275031,0.313292,0.129601
80,0.579277,0.264282,0.315124,0.127864
81,0.579277,0.253694,0.315124,0.129494
82,0.631115,0.286579,0.315124,0.126489
83,0.631115,0.284430,0.315124,0.126453
84,0.631115,0.286540,0.315124,0.129668
85,0.631115,0.280869,0.315124,0.131561
86,0.631115,0.290291,0.319450,0.130705
87,0.631115,0.276350,0.319450,0.126980
88,0.631115,0.287033,0.319450,0.129061
89,0.631115,0.274103,0.319450,0.127864
90,0.631115,0.274731,0.319450,0.132105
91,0.631115,0.280664,0.319450,0.128985
92,0.631115,0.284706,0.319450,0.128332
93,0.631115,0.281603,0.319450,0.128840
94,0.631115,0.285531,0.319450,0.128277
95,0.631115,0.282754,0.319450,0.129007
96,0.631115,0.281179,0.319450,0.129919
97,0.631115,0.289281,0.319450,0.125887
