Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.426767,0.249182,0.443914,0.248042
1,0.531244,0.264352,0.48453,0.253357
2,0.531244,0.270238,0.497146,0.254549
3,0.531244,0.288802,0.497146,0.240822
4,0.531244,0.287978,0.540866,0.248126
5,0.531244,0.300947,0.569856,0.247132
6,0.541067,0.316406,0.569856,0.24842
7,0.541067,0.317067,0.60201,0.250018
8,0.612888,0.324585,0.60201,0.247356
9,0.612888,0.313368,0.60201,0.253361
10,0.612888,0.319702,0.646383,0.24966
11,0.634375,0.334164,0.657225,0.254845
12,0.634375,0.32779,0.657225,0.247316
13,0.634375,0.332731,0.657225,0.254329
14,0.634375,0.336784,0.657225,0.24599
15,0.634375,0.352369,0.657225,0.249789
16,0.634375,0.347366,0.657225,0.246392
17,0.634375,0.35032,0.657225,0.248563
18,0.634375,0.359937,0.657225,0.250876
19,0.634375,0.349932,0.657225,0.253224
20,0.810249,0.340192,0.657225,0.249459
21,0.810249,0.350416,0.657225,0.24835
22,0.810249,0.357309,0.657225,0.255218
23,0.810249,0.364535,0.657225,0.250796
24,0.810249,0.377958,0.657225,0.251645
25,0.810249,0.381271,0.657225,0.250231
26,0.810249,0.372026,0.657225,0.247128
27,0.810249,0.368101,0.657225,0.24669
28,0.810249,0.3763,0.657225,0.243651
29,0.810249,0.383379,0.657225,0.249209
30,0.810249,0.368136,0.657225,0.244327
31,0.810249,0.394781,0.657225,0.242734
32,0.810249,0.378427,0.66233,0.248167
33,0.810249,0.369664,0.66233,0.248867
34,0.810249,0.394154,0.66233,0.256926
35,0.810249,0.394071,0.66233,0.250529
36,0.810249,0.394519,0.66233,0.247554
37,0.810249,0.382795,0.66233,0.251013
38,0.810249,0.388964,0.677874,0.259375
39,0.810249,0.393732,0.677874,0.25014
40,0.810249,0.408605,0.677874,0.246357
41,0.810249,0.41517,0.687705,0.259979
42,0.810249,0.416536,0.687705,0.240569
43,0.810249,0.422778,0.687705,0.254796
44,0.810249,0.417833,0.687705,0.254745
45,0.810249,0.416484,0.687705,0.251558
46,0.810249,0.422295,0.687705,0.260429
47,0.810249,0.436612,0.689032,0.254419
48,0.810249,0.407828,0.689032,0.249058
49,0.810249,0.429619,0.689032,0.254007
50,0.810249,0.420732,0.689032,0.256666
51,0.810249,0.426626,0.689032,0.244804
52,0.810249,0.420001,0.689032,0.258044
53,0.810249,0.436971,0.689032,0.245231
54,0.810249,0.437043,0.689032,0.253926
55,0.810249,0.444637,0.689032,0.257938
56,0.810249,0.443941,0.689032,0.246156
57,0.810249,0.452525,0.689032,0.244849
58,0.810249,0.41842,0.689032,0.254426
59,0.810249,0.423144,0.689032,0.25388
60,0.810249,0.428682,0.689032,0.238536
61,0.810249,0.442464,0.713223,0.243343
62,0.810249,0.434297,0.713223,0.248251
63,0.810249,0.437404,0.713223,0.249625
64,0.810249,0.432749,0.713223,0.251775
65,0.810249,0.435129,0.713223,0.258449
66,0.810249,0.458777,0.713223,0.256268
67,0.810249,0.457256,0.713223,0.245271
68,0.810249,0.454567,0.716569,0.24623
69,0.810249,0.415651,0.716569,0.24417
70,0.810249,0.445815,0.716569,0.253205
71,0.88982,0.446905,0.716569,0.251066
72,0.88982,0.457388,0.716569,0.251071
73,0.88982,0.445013,0.716569,0.246327
74,0.88982,0.460291,0.716569,0.244114
75,0.88982,0.453874,0.716569,0.254643
76,0.88982,0.457648,0.72347,0.252369
77,0.88982,0.445393,0.72347,0.251462
78,0.88982,0.456187,0.72347,0.25462
79,0.88982,0.459512,0.72347,0.255528
80,0.88982,0.465782,0.72347,0.244077
81,0.945808,0.469219,0.72347,0.244674
82,0.945808,0.468983,0.72347,0.243917
83,0.945808,0.457873,0.72347,0.247799
84,0.945808,0.45619,0.72347,0.253434
85,0.945808,0.447463,0.72347,0.248471
86,0.945808,0.457383,0.72347,0.256477
87,0.945808,0.450572,0.72347,0.25758
88,0.945808,0.454956,0.72347,0.244447
89,0.945808,0.452835,0.72347,0.257934
90,0.945808,0.459017,0.72347,0.245611
91,0.945808,0.466342,0.72347,0.244239
92,0.945808,0.462512,0.72347,0.247411
93,0.945808,0.463085,0.72347,0.253182
94,0.945808,0.46898,0.72347,0.253072
95,0.945808,0.474321,0.72347,0.24963
96,0.945808,0.461956,0.72347,0.25192
97,0.945808,0.474547,0.72347,0.253458
98,0.945808,0.447212,0.72347,0.252467
99,0.945808,0.44866,0.72347,0.253849
100,0.945808,0.470747,0.72347,0.248024
101,0.945808,0.466754,0.72347,0.243384
102,0.945808,0.46639,0.72347,0.24987
103,0.945808,0.453406,0.72347,0.25308
104,0.945808,0.465497,0.72347,0.252065
105,0.945808,0.471959,0.72347,0.248274
106,0.945808,0.465932,0.72347,0.251777
107,0.945808,0.478392,0.72347,0.251671
108,0.945808,0.486617,0.72347,0.254879
109,0.945808,0.477042,0.72347,0.246626
110,0.945808,0.495653,0.72347,0.248007
111,0.945808,0.487835,0.72347,0.250683
112,0.945808,0.49913,0.72347,0.250822
113,0.945808,0.494804,0.72347,0.242958
114,0.945808,0.48295,0.72347,0.244573
115,0.945808,0.508804,0.72347,0.247204
116,0.945808,0.513683,0.72347,0.243171
117,0.945808,0.473679,0.72347,0.24942
118,0.945808,0.504484,0.72347,0.255642
119,0.945808,0.483476,0.72347,0.254909
120,0.945808,0.503484,0.72347,0.253073
121,0.983819,0.516802,0.72347,0.251673
122,0.983819,0.509242,0.72347,0.253126
123,0.983819,0.502133,0.72347,0.249031
124,0.983819,0.499718,0.72347,0.249521
125,0.983819,0.498623,0.72347,0.25178
126,0.983819,0.494878,0.72347,0.252948
127,0.983819,0.495599,0.72347,0.243182
128,0.983819,0.506056,0.72347,0.245574
129,0.983819,0.516516,0.72347,0.252395
130,0.983819,0.514338,0.72347,0.252472
131,0.983819,0.503733,0.72347,0.247745
132,0.983819,0.492995,0.72347,0.250483
133,0.983819,0.488036,0.72347,0.244361
134,0.983819,0.492768,0.72347,0.255823
135,0.983819,0.490996,0.72347,0.249148
136,0.983819,0.524332,0.72347,0.252285
137,0.983819,0.52738,0.72347,0.25115
138,0.983819,0.490756,0.72347,0.249099
139,0.983819,0.512383,0.72347,0.248333
140,0.983819,0.498945,0.72347,0.253862
141,0.983819,0.493309,0.72347,0.249644
142,0.983819,0.511843,0.72347,0.251382
143,0.983819,0.535129,0.72347,0.248563
144,0.983819,0.534737,0.72347,0.253957
145,0.983819,0.491293,0.72347,0.239228
146,0.983819,0.538267,0.72347,0.256982
147,0.983819,0.53016,0.72347,0.254121
148,0.983819,0.518129,0.72347,0.248304
149,0.983819,0.532366,0.72347,0.255456
150,0.983819,0.525407,0.72347,0.247469
151,0.983819,0.519031,0.72347,0.252382
152,0.983819,0.532306,0.72347,0.254999
153,0.983819,0.516836,0.72347,0.247644
154,0.983819,0.504617,0.72347,0.247501
155,0.983819,0.522026,0.72347,0.246615
156,0.983819,0.519128,0.72347,0.252259
157,0.983819,0.530753,0.72347,0.24784
158,0.983819,0.517714,0.72347,0.253188
159,0.983819,0.532283,0.72347,0.252968
160,0.983819,0.49754,0.72347,0.246318
161,0.983819,0.504765,0.72347,0.242638
162,0.983819,0.52637,0.72347,0.244693
163,0.983819,0.546895,0.72347,0.251624
164,0.983819,0.533281,0.72347,0.252858
165,0.983819,0.516868,0.72347,0.25589
166,0.983819,0.525584,0.72347,0.254876
167,0.997386,0.543194,0.72347,0.24653
168,0.997386,0.502799,0.72347,0.242486
169,0.997386,0.500637,0.72347,0.248868
170,0.997386,0.53677,0.72347,0.258187
171,0.997386,0.516939,0.72347,0.244893
172,0.997386,0.517904,0.72347,0.245881
173,0.997386,0.524135,0.72347,0.243792
174,0.997386,0.534686,0.72347,0.254151
175,0.997386,0.503212,0.72347,0.252346
176,0.997386,0.546442,0.72347,0.250677
177,0.997386,0.520917,0.72347,0.253294
178,0.997386,0.527625,0.72347,0.249372
179,0.997386,0.525707,0.72347,0.246225
180,0.997386,0.530871,0.72347,0.251573
181,0.997386,0.527323,0.72347,0.242253
182,0.997386,0.520689,0.72347,0.2431
183,0.997386,0.52117,0.72347,0.245516
184,0.997386,0.529895,0.72347,0.247288
185,0.997386,0.52131,0.72347,0.253225
186,0.997386,0.525502,0.72347,0.247703
187,0.997386,0.505525,0.72347,0.254815
188,0.997386,0.5231,0.72347,0.257301
189,0.997386,0.534553,0.72347,0.25325
190,0.997386,0.541481,0.72347,0.257282
191,0.997386,0.536193,0.72347,0.254316
192,0.997386,0.528332,0.72347,0.253775
193,0.997386,0.5017,0.72347,0.254943
194,0.997386,0.530518,0.72347,0.247142
195,0.997386,0.52184,0.72347,0.245165
196,0.997386,0.533135,0.72347,0.249198
197,0.997386,0.536841,0.72347,0.250344
198,0.997386,0.540734,0.72347,0.248504
199,0.997386,0.53954,0.72347,0.261294
200,0.997386,0.56291,0.72347,0.248397
201,0.997386,0.519586,0.72347,0.251681
202,0.997386,0.532071,0.72347,0.248983
203,0.997386,0.513409,0.72347,0.25577
204,0.997386,0.542638,0.72347,0.24887
205,0.997386,0.524641,0.72347,0.255384
206,0.997386,0.539444,0.72347,0.25598
207,0.997386,0.517075,0.72347,0.250557
208,0.997386,0.52077,0.72347,0.251232
209,0.997386,0.531368,0.72347,0.25138
210,0.997386,0.530728,0.72347,0.256221
211,0.997386,0.507095,0.72347,0.245622
212,0.997386,0.505968,0.72347,0.249366
213,0.997386,0.528647,0.72347,0.24777
214,0.997386,0.535868,0.72347,0.247489
215,0.997386,0.542469,0.72347,0.241986
216,0.997386,0.531061,0.72347,0.25742
217,0.997386,0.527313,0.72347,0.260952
218,0.997386,0.523972,0.72347,0.247878
219,0.997386,0.532286,0.72347,0.245211
220,0.997386,0.542213,0.72347,0.246319
221,0.997386,0.516622,0.72347,0.243414
222,0.997386,0.525793,0.72347,0.252726
223,0.997386,0.56123,0.72347,0.246727
224,0.997386,0.536202,0.72347,0.244398
225,0.997386,0.524078,0.72347,0.254108
226,0.997386,0.54319,0.72347,0.25483
227,0.997386,0.543572,0.72347,0.253717
228,0.997386,0.565865,0.72347,0.255871
229,0.997386,0.538077,0.72347,0.250141
