Iteration,Random_Max,Random_Avg
4939,0.539743,0.127457
4940,0.539743,0.132732
4941,0.539743,0.126536
4942,0.539743,0.128915
4943,0.539743,0.129420
4944,0.539743,0.126399
4945,0.539743,0.132292
4946,0.539743,0.124886
4947,0.539743,0.127699
4948,0.539743,0.129501
4949,0.539743,0.127587
4950,0.539743,0.127108
4951,0.539743,0.132226
4952,0.539743,0.128069
4953,0.539743,0.128152
4954,0.539743,0.128995
4955,0.539743,0.130500
4956,0.539743,0.129530
4957,0.539743,0.128450
4958,0.539743,0.128355
4959,0.539743,0.132896
4960,0.539743,0.132381
4961,0.539743,0.129355
4962,0.539743,0.126667
4963,0.539743,0.127629
4964,0.539743,0.127100
4965,0.539743,0.134743
4966,0.539743,0.130166
4967,0.539743,0.125916
4968,0.539743,0.128043
4969,0.539743,0.127673
4970,0.539743,0.128349
4971,0.539743,0.127231
4972,0.539743,0.129421
4973,0.539743,0.129832
4974,0.539743,0.128954
4975,0.539743,0.131545
4976,0.539743,0.132344
4977,0.539743,0.125410
4978,0.539743,0.121224
4979,0.539743,0.128436
4980,0.539743,0.128496
4981,0.539743,0.131222
4982,0.539743,0.130464
4983,0.539743,0.127574
4984,0.539743,0.132131
4985,0.539743,0.130130
4986,0.539743,0.127674
4987,0.539743,0.127147
4988,0.539743,0.126532
4989,0.539743,0.128898
4990,0.539743,0.127853
4991,0.539743,0.127504
4992,0.539743,0.130883
4993,0.539743,0.126447
4994,0.539743,0.134340
4995,0.539743,0.127923
4996,0.539743,0.128783
4997,0.539743,0.126509
4998,0.539743,0.130118
4999,0.539743,0.125025
5000,0.539743,0.127814
5001,0.539743,0.132876
5002,0.539743,0.126332
5003,0.539743,0.133516
5004,0.539743,0.129382
5005,0.539743,0.128305
5006,0.539743,0.129386
5007,0.539743,0.123725
5008,0.539743,0.128472
5009,0.539743,0.129760
5010,0.539743,0.128789
5011,0.539743,0.130996
5012,0.539743,0.129746
5013,0.539743,0.127399
5014,0.539743,0.126960
5015,0.539743,0.130123
5016,0.539743,0.131828
5017,0.539743,0.131514
5018,0.539743,0.129304
5019,0.539743,0.132322
5020,0.539743,0.129408
5021,0.539743,0.127744
5022,0.539743,0.128800
5023,0.539743,0.125719
5024,0.539743,0.130796
5025,0.539743,0.124566
5026,0.539743,0.133641
5027,0.539743,0.127460
5028,0.539743,0.126984
5029,0.539743,0.128021
5030,0.539743,0.130941
5031,0.539743,0.126082
5032,0.539743,0.130491
5033,0.539743,0.126339
5034,0.539743,0.127922
5035,0.539743,0.130242
5036,0.539743,0.125076
5037,0.539743,0.127823
5038,0.539743,0.129118
5039,0.539743,0.132513
5040,0.539743,0.128852
5041,0.539743,0.128077
5042,0.539743,0.130501
5043,0.539743,0.124412
5044,0.539743,0.132853
5045,0.539743,0.124932
5046,0.539743,0.121627
5047,0.539743,0.128891
5048,0.539743,0.130847
5049,0.539743,0.132875
5050,0.539743,0.128477
5051,0.539743,0.127987
5052,0.539743,0.130558
5053,0.539743,0.126947
5054,0.539743,0.129772
5055,0.539743,0.129787
5056,0.539743,0.128708
5057,0.539743,0.131931
5058,0.539743,0.129401
5059,0.539743,0.128331
5060,0.539743,0.128873
5061,0.539743,0.130786
5062,0.539743,0.134628
5063,0.539743,0.124689
5064,0.539743,0.128346
5065,0.539743,0.131116
5066,0.539743,0.130627
5067,0.539743,0.127007
5068,0.539743,0.126847
5069,0.539743,0.129614
5070,0.539743,0.128919
5071,0.539743,0.130151
5072,0.539743,0.129835
5073,0.539743,0.128214
5074,0.539743,0.125362
5075,0.539743,0.127547
5076,0.539743,0.126556
5077,0.539743,0.128557
5078,0.539743,0.128453
5079,0.539743,0.129557
5080,0.539743,0.132636
5081,0.539743,0.127820
5082,0.539743,0.131289
5083,0.539743,0.127992
5084,0.539743,0.130440
5085,0.539743,0.128921
5086,0.539743,0.129598
5087,0.539743,0.128227
5088,0.539743,0.130856
5089,0.539743,0.135089
5090,0.539743,0.127062
5091,0.539743,0.125585
5092,0.539743,0.128771
5093,0.539743,0.126110
5094,0.539743,0.124731
5095,0.539743,0.127750
5096,0.539743,0.131079
5097,0.539743,0.131163
5098,0.539743,0.128338
5099,0.539743,0.127863
5100,0.539743,0.126516
5101,0.539743,0.124700
5102,0.539743,0.130125
5103,0.539743,0.129532
5104,0.539743,0.130970
5105,0.539743,0.131817
5106,0.539743,0.127666
5107,0.539743,0.128592
5108,0.539743,0.133009
5109,0.539743,0.130739
5110,0.539743,0.125372
5111,0.539743,0.127440
5112,0.539743,0.126767
5113,0.539743,0.129871
5114,0.539743,0.132431
5115,0.539743,0.126005
5116,0.539743,0.129175
5117,0.539743,0.128637
5118,0.539743,0.128165
5119,0.539743,0.124972
5120,0.539743,0.129164
5121,0.539743,0.131318
5122,0.539743,0.126781
5123,0.539743,0.129050
5124,0.539743,0.131340
5125,0.539743,0.131515
5126,0.539743,0.130422
5127,0.539743,0.127795
5128,0.539743,0.130244
5129,0.539743,0.130695
5130,0.539743,0.130027
5131,0.539743,0.125827
5132,0.539743,0.122125
5133,0.539743,0.129575
5134,0.539743,0.128102
5135,0.539743,0.130905
5136,0.539743,0.132894
5137,0.539743,0.131771
5138,0.539743,0.127318
5139,0.539743,0.132052
5140,0.539743,0.134353
5141,0.539743,0.127717
5142,0.539743,0.129557
5143,0.539743,0.128681
5144,0.539743,0.130456
5145,0.539743,0.128536
5146,0.539743,0.129986
5147,0.539743,0.133269
5148,0.539743,0.125857
5149,0.539743,0.129081
5150,0.539743,0.130246
5151,0.539743,0.125888
5152,0.539743,0.126786
5153,0.539743,0.132680
5154,0.539743,0.130521
5155,0.539743,0.128776
5156,0.539743,0.131370
5157,0.539743,0.131795
5158,0.539743,0.130562
5159,0.539743,0.130744
5160,0.539743,0.132024
5161,0.539743,0.129441
5162,0.539743,0.129224
5163,0.539743,0.129727
5164,0.539743,0.131829
5165,0.539743,0.129776
5166,0.539743,0.129053
5167,0.539743,0.127952
5168,0.539743,0.128525
5169,0.539743,0.129353
5170,0.539743,0.130295
5171,0.539743,0.130430
5172,0.539743,0.124908
5173,0.539743,0.128244
5174,0.539743,0.135271
5175,0.539743,0.128552
5176,0.539743,0.128345
5177,0.539743,0.129837
5178,0.539743,0.130254
5179,0.539743,0.130013
5180,0.539743,0.128004
5181,0.539743,0.129949
5182,0.539743,0.128974
5183,0.539743,0.126191
5184,0.539743,0.126201
5185,0.539743,0.128789
5186,0.539743,0.130228
5187,0.539743,0.127302
5188,0.539743,0.125631
5189,0.539743,0.132696
5190,0.539743,0.132952
5191,0.539743,0.125004
5192,0.539743,0.126478
5193,0.539743,0.130256
5194,0.539743,0.129741
5195,0.539743,0.128472
5196,0.539743,0.128214
5197,0.539743,0.131588
5198,0.539743,0.128376
5199,0.539743,0.128511
5200,0.539743,0.132333
5201,0.539743,0.129603
5202,0.539743,0.124191
5203,0.539743,0.129826
5204,0.539743,0.124802
5205,0.539743,0.128372
5206,0.539743,0.126748
5207,0.539743,0.129266
5208,0.539743,0.126738
5209,0.539743,0.129363
5210,0.539743,0.127848
5211,0.539743,0.133513
5212,0.539743,0.131461
5213,0.539743,0.133614
5214,0.539743,0.130550
5215,0.539743,0.127428
5216,0.539743,0.127928
5217,0.539743,0.127477
5218,0.539743,0.126978
5219,0.539743,0.131028
5220,0.539743,0.127741
5221,0.539743,0.130455
5222,0.539743,0.124630
5223,0.539743,0.128065
5224,0.539743,0.129190
5225,0.539743,0.126866
5226,0.539743,0.125059
5227,0.539743,0.128758
5228,0.539743,0.127200
5229,0.539743,0.129462
5230,0.539743,0.131162
5231,0.539743,0.128575
5232,0.539743,0.131392
5233,0.539743,0.129035
5234,0.539743,0.128451
5235,0.539743,0.131867
5236,0.539743,0.125843
5237,0.539743,0.127378
5238,0.539743,0.131203
5239,0.539743,0.126806
5240,0.539743,0.130891
5241,0.539743,0.127360
5242,0.539743,0.128754
5243,0.539743,0.130246
5244,0.539743,0.128229
5245,0.539743,0.128728
5246,0.539743,0.131833
5247,0.539743,0.129332
5248,0.539743,0.125607
5249,0.539743,0.127701
5250,0.539743,0.126950
5251,0.539743,0.123804
5252,0.539743,0.127959
5253,0.539743,0.124358
5254,0.539743,0.127078
5255,0.539743,0.129656
5256,0.539743,0.133516
5257,0.539743,0.129885
5258,0.539743,0.130886
5259,0.539743,0.131518
5260,0.539743,0.130666
5261,0.539743,0.126978
5262,0.539743,0.130637
5263,0.539743,0.128141
5264,0.539743,0.127953
5265,0.539743,0.127900
5266,0.539743,0.128896
5267,0.539743,0.126035
5268,0.539743,0.132935
5269,0.539743,0.131013
5270,0.539743,0.130559
5271,0.539743,0.127639
5272,0.539743,0.129577
5273,0.539743,0.125103
5274,0.539743,0.130479
5275,0.539743,0.126752
5276,0.539743,0.128496
5277,0.539743,0.127029
5278,0.539743,0.132399
5279,0.539743,0.130143
5280,0.539743,0.130366
5281,0.539743,0.127830
5282,0.539743,0.126609
5283,0.539743,0.129965
5284,0.539743,0.128590
5285,0.539743,0.126878
5286,0.539743,0.128993
5287,0.539743,0.128717
5288,0.539743,0.131039
5289,0.539743,0.127699
5290,0.539743,0.129898
5291,0.539743,0.126624
5292,0.539743,0.129021
5293,0.539743,0.129462
5294,0.539743,0.129442
5295,0.539743,0.128861
5296,0.539743,0.127260
5297,0.539743,0.131755
5298,0.539743,0.127638
5299,0.539743,0.129990
5300,0.539743,0.126746
5301,0.539743,0.126473
5302,0.539743,0.128772
5303,0.539743,0.129168
5304,0.539743,0.129892
5305,0.539743,0.129420
5306,0.539743,0.129222
5307,0.539743,0.123995
5308,0.539743,0.125680
5309,0.539743,0.126809
5310,0.539743,0.129121
5311,0.539743,0.128962
5312,0.539743,0.130264
5313,0.539743,0.129128
5314,0.539743,0.128649
5315,0.539743,0.127705
5316,0.539743,0.129135
5317,0.539743,0.131931
5318,0.539743,0.127526
5319,0.539743,0.129106
5320,0.539743,0.128901
5321,0.539743,0.125936
5322,0.539743,0.130955
5323,0.539743,0.127867
5324,0.539743,0.124569
5325,0.539743,0.130016
5326,0.539743,0.129923
5327,0.539743,0.130751
5328,0.539743,0.129872
5329,0.539743,0.126202
5330,0.539743,0.127646
5331,0.539743,0.126449
5332,0.539743,0.128882
5333,0.539743,0.129357
5334,0.539743,0.128543
5335,0.539743,0.126923
5336,0.539743,0.126938
5337,0.539743,0.129279
5338,0.539743,0.126733
5339,0.539743,0.125049
5340,0.539743,0.127443
5341,0.539743,0.132173
5342,0.539743,0.126526
5343,0.539743,0.128716
5344,0.539743,0.127490
5345,0.539743,0.124200
5346,0.539743,0.129425
5347,0.539743,0.129016
5348,0.539743,0.126756
5349,0.539743,0.127784
5350,0.539743,0.126934
5351,0.539743,0.129336
5352,0.539743,0.130741
5353,0.539743,0.131014
5354,0.539743,0.128263
5355,0.539743,0.128298
5356,0.539743,0.127073
5357,0.539743,0.130843
5358,0.539743,0.126875
5359,0.539743,0.131012
5360,0.539743,0.129861
5361,0.539743,0.133014
5362,0.539743,0.126458
5363,0.539743,0.132284
5364,0.539743,0.128178
5365,0.539743,0.130805
5366,0.539743,0.130337
5367,0.539743,0.130141
5368,0.539743,0.128328
5369,0.539743,0.129926
5370,0.539743,0.127787
5371,0.539743,0.126032
5372,0.539743,0.127414
5373,0.539743,0.133327
5374,0.539743,0.131523
5375,0.539743,0.130157
5376,0.539743,0.128366
5377,0.539743,0.130916
5378,0.539743,0.124576
5379,0.539743,0.131391
5380,0.539743,0.127502
5381,0.539743,0.128174
5382,0.539743,0.127832
5383,0.539743,0.129483
5384,0.539743,0.129036
5385,0.539743,0.128921
5386,0.539743,0.126955
5387,0.539743,0.132215
5388,0.539743,0.127630
5389,0.539743,0.130428
5390,0.539743,0.126941
5391,0.539743,0.132823
5392,0.539743,0.126919
5393,0.539743,0.130726
5394,0.539743,0.128220
5395,0.539743,0.129546
5396,0.539743,0.129079
5397,0.539743,0.131262
5398,0.539743,0.130672
5399,0.539743,0.126802
5400,0.539743,0.132845
5401,0.539743,0.129469
5402,0.539743,0.129420
5403,0.539743,0.127022
5404,0.539743,0.123475
5405,0.539743,0.130527
5406,0.539743,0.129322
5407,0.539743,0.130184
5408,0.539743,0.128333
5409,0.539743,0.126511
5410,0.539743,0.128596
5411,0.539743,0.127511
5412,0.539743,0.126402
5413,0.539743,0.126617
5414,0.539743,0.125534
5415,0.539743,0.127340
5416,0.539743,0.133600
5417,0.539743,0.127273
5418,0.539743,0.128508
5419,0.539743,0.130929
5420,0.539743,0.128143
5421,0.539743,0.126356
5422,0.539743,0.128214
5423,0.539743,0.127910
5424,0.539743,0.126513
5425,0.539743,0.128994
5426,0.539743,0.131587
5427,0.539743,0.129243
5428,0.539743,0.127788
5429,0.539743,0.130007
5430,0.539743,0.132902
5431,0.539743,0.130115
5432,0.539743,0.127670
5433,0.539743,0.126993
5434,0.539743,0.130580
5435,0.539743,0.128607
5436,0.539743,0.128870
5437,0.539743,0.126986
5438,0.539743,0.130717
5439,0.539743,0.126465
5440,0.539743,0.127862
5441,0.539743,0.127155
5442,0.539743,0.126870
5443,0.539743,0.132519
5444,0.539743,0.129698
5445,0.539743,0.126201
5446,0.539743,0.126503
5447,0.539743,0.128801
5448,0.539743,0.126530
5449,0.539743,0.126404
5450,0.539743,0.121873
5451,0.539743,0.130160
5452,0.539743,0.129884
5453,0.539743,0.132336
5454,0.539743,0.130814
5455,0.539743,0.133372
5456,0.539743,0.126892
5457,0.539743,0.129910
5458,0.539743,0.129901
5459,0.539743,0.123231
5460,0.539743,0.129545
5461,0.539743,0.129817
5462,0.539743,0.128987
5463,0.539743,0.129628
5464,0.539743,0.123235
5465,0.539743,0.131548
5466,0.539743,0.130365
5467,0.539743,0.130535
5468,0.539743,0.129899
5469,0.539743,0.128007
5470,0.539743,0.129879
5471,0.539743,0.127953
5472,0.539743,0.130931
5473,0.539743,0.129981
5474,0.539743,0.130352
5475,0.539743,0.129649
5476,0.539743,0.129057
5477,0.539743,0.130006
5478,0.539743,0.126493
5479,0.539743,0.133250
5480,0.539743,0.128245
5481,0.539743,0.125591
5482,0.539743,0.125052
5483,0.539743,0.129246
5484,0.539743,0.125588
5485,0.539743,0.125183
5486,0.539743,0.127978
5487,0.539743,0.126240
5488,0.539743,0.128607
5489,0.539743,0.128024
5490,0.539743,0.132664
5491,0.539743,0.128740
5492,0.539743,0.128636
5493,0.539743,0.127968
5494,0.539743,0.126439
5495,0.539743,0.126017
5496,0.539743,0.128204
5497,0.539743,0.129024
5498,0.539743,0.126364
5499,0.539743,0.127190
5500,0.539743,0.128193
5501,0.539743,0.128716
5502,0.539743,0.126636
5503,0.539743,0.126697
5504,0.539743,0.126141
5505,0.539743,0.125948
5506,0.539743,0.129214
5507,0.539743,0.125254
5508,0.539743,0.128717
5509,0.539743,0.131060
5510,0.539743,0.128563
5511,0.539743,0.127682
5512,0.539743,0.134548
5513,0.539743,0.124875
5514,0.539743,0.128936
5515,0.539743,0.127776
5516,0.539743,0.129959
5517,0.539743,0.132995
5518,0.539743,0.128125
5519,0.539743,0.124178
5520,0.539743,0.129124
5521,0.539743,0.128693
5522,0.539743,0.129442
5523,0.539743,0.129151
5524,0.539743,0.129565
5525,0.539743,0.128901
5526,0.539743,0.129405
5527,0.539743,0.124241
5528,0.539743,0.128741
5529,0.539743,0.127240
5530,0.539743,0.128546
5531,0.539743,0.133171
5532,0.539743,0.127618
5533,0.539743,0.127602
5534,0.539743,0.128597
5535,0.539743,0.129611
5536,0.539743,0.129319
5537,0.539743,0.126154
5538,0.539743,0.124913
5539,0.539743,0.131420
5540,0.539743,0.126888
5541,0.539743,0.127081
5542,0.539743,0.129411
5543,0.539743,0.125078
5544,0.539743,0.125257
5545,0.539743,0.129605
5546,0.539743,0.128410
5547,0.539743,0.126889
5548,0.539743,0.129473
5549,0.539743,0.129246
5550,0.539743,0.127968
5551,0.539743,0.127628
5552,0.539743,0.127582
5553,0.539743,0.129775
5554,0.539743,0.126660
5555,0.539743,0.131113
5556,0.539743,0.125724
5557,0.539743,0.128886
5558,0.539743,0.128161
5559,0.539743,0.127126
5560,0.539743,0.128800
5561,0.539743,0.129574
5562,0.539743,0.127573
5563,0.539743,0.131846
5564,0.539743,0.129188
5565,0.539743,0.129348
5566,0.539743,0.128704
5567,0.539743,0.131232
5568,0.539743,0.134404
5569,0.539743,0.129726
5570,0.539743,0.128240
5571,0.539743,0.130626
5572,0.539743,0.126705
5573,0.539743,0.127600
5574,0.539743,0.129918
5575,0.539743,0.130970
5576,0.539743,0.123650
5577,0.539743,0.127679
5578,0.539743,0.133004
5579,0.539743,0.129672
5580,0.539743,0.126310
5581,0.539743,0.130717
5582,0.539743,0.128434
5583,0.539743,0.129166
5584,0.539743,0.127017
5585,0.539743,0.129642
5586,0.539743,0.124490
5587,0.539743,0.129090
5588,0.539743,0.131415
5589,0.539743,0.126823
5590,0.539743,0.129459
5591,0.539743,0.131423
5592,0.539743,0.128106
5593,0.539743,0.128708
5594,0.539743,0.128038
5595,0.539743,0.131396
5596,0.539743,0.126107
5597,0.539743,0.126581
5598,0.539743,0.124515
5599,0.539743,0.127430
5600,0.539743,0.127520
5601,0.539743,0.126847
5602,0.539743,0.123531
5603,0.539743,0.126781
5604,0.539743,0.123271
5605,0.539743,0.129604
5606,0.539743,0.128208
5607,0.539743,0.127351
5608,0.539743,0.126635
5609,0.539743,0.128374
5610,0.539743,0.127928
5611,0.539743,0.131842
5612,0.539743,0.127957
5613,0.539743,0.125295
5614,0.539743,0.128530
5615,0.539743,0.127450
5616,0.539743,0.128186
5617,0.539743,0.129513
5618,0.539743,0.130945
5619,0.539743,0.130063
5620,0.539743,0.132063
5621,0.539743,0.127417
5622,0.539743,0.128720
5623,0.539743,0.131203
5624,0.539743,0.132611
5625,0.539743,0.132399
5626,0.539743,0.127501
5627,0.539743,0.129126
5628,0.539743,0.131750
5629,0.539743,0.128279
5630,0.539743,0.128764
5631,0.539743,0.127791
5632,0.539743,0.127478
5633,0.539743,0.127272
5634,0.539743,0.129426
5635,0.539743,0.131082
5636,0.539743,0.128843
5637,0.539743,0.128481
5638,0.539743,0.126198
5639,0.539743,0.131838
5640,0.539743,0.129488
5641,0.539743,0.128928
5642,0.539743,0.132701
5643,0.539743,0.128927
5644,0.539743,0.130012
5645,0.539743,0.131298
5646,0.539743,0.129888
5647,0.539743,0.128721
5648,0.539743,0.127629
5649,0.539743,0.131192
5650,0.539743,0.127496
5651,0.539743,0.128861
5652,0.539743,0.125964
5653,0.539743,0.126874
5654,0.539743,0.129356
5655,0.539743,0.131675
5656,0.539743,0.126776
5657,0.539743,0.131829
5658,0.539743,0.129608
5659,0.539743,0.127878
5660,0.539743,0.125287
5661,0.539743,0.128682
5662,0.539743,0.130507
5663,0.539743,0.128150
5664,0.539743,0.128143
5665,0.539743,0.129255
5666,0.539743,0.133511
5667,0.539743,0.128029
5668,0.539743,0.126667
5669,0.539743,0.123383
5670,0.539743,0.126551
5671,0.539743,0.130173
5672,0.539743,0.129828
5673,0.539743,0.130164
5674,0.539743,0.131152
5675,0.539743,0.129392
5676,0.539743,0.131589
5677,0.539743,0.130929
5678,0.539743,0.128084
5679,0.539743,0.128734
5680,0.539743,0.128224
5681,0.539743,0.129409
5682,0.539743,0.128738
5683,0.539743,0.128984
5684,0.539743,0.129794
5685,0.539743,0.127181
5686,0.539743,0.129544
5687,0.539743,0.126395
5688,0.539743,0.126965
5689,0.539743,0.130575
5690,0.539743,0.128800
5691,0.539743,0.132906
5692,0.539743,0.128825
5693,0.539743,0.129540
5694,0.539743,0.131371
5695,0.539743,0.129199
5696,0.539743,0.130846
5697,0.539743,0.125188
5698,0.539743,0.128415
5699,0.539743,0.129844
5700,0.539743,0.129079
5701,0.539743,0.128736
5702,0.539743,0.125589
5703,0.539743,0.124357
5704,0.539743,0.130472
5705,0.539743,0.134181
5706,0.539743,0.129341
5707,0.539743,0.130814
5708,0.539743,0.125934
5709,0.539743,0.128723
5710,0.539743,0.130593
5711,0.539743,0.127421
5712,0.539743,0.126146
5713,0.539743,0.131021
5714,0.539743,0.130597
5715,0.539743,0.125387
5716,0.539743,0.126577
5717,0.539743,0.126937
5718,0.539743,0.130438
5719,0.539743,0.129104
5720,0.539743,0.127812
5721,0.539743,0.130539
5722,0.539743,0.129145
5723,0.539743,0.127069
5724,0.539743,0.130881
5725,0.539743,0.131102
5726,0.539743,0.128844
5727,0.539743,0.127922
5728,0.539743,0.128441
5729,0.539743,0.128922
5730,0.539743,0.132735
5731,0.539743,0.131242
5732,0.539743,0.131509
5733,0.539743,0.130256
5734,0.539743,0.126486
5735,0.539743,0.129173
5736,0.539743,0.127480
5737,0.539743,0.133911
5738,0.539743,0.126489
5739,0.539743,0.128962
5740,0.539743,0.131450
5741,0.539743,0.128963
5742,0.539743,0.127284
5743,0.539743,0.131038
5744,0.541867,0.132066
5745,0.541867,0.129902
5746,0.541867,0.126415
5747,0.541867,0.127311
5748,0.541867,0.125987
5749,0.541867,0.130142
5750,0.541867,0.130333
5751,0.541867,0.129475
5752,0.541867,0.133960
5753,0.541867,0.127561
5754,0.541867,0.125866
5755,0.541867,0.129475
5756,0.541867,0.127745
5757,0.541867,0.127543
5758,0.541867,0.127665
5759,0.541867,0.128132
5760,0.541867,0.129561
5761,0.541867,0.129614
5762,0.541867,0.130386
5763,0.541867,0.126190
5764,0.541867,0.127231
5765,0.541867,0.131794
5766,0.541867,0.126265
5767,0.541867,0.130348
5768,0.541867,0.131275
5769,0.541867,0.128714
5770,0.541867,0.130783
5771,0.541867,0.132351
5772,0.541867,0.132351
5773,0.541867,0.126003
5774,0.541867,0.127729
5775,0.541867,0.129835
5776,0.541867,0.132201
5777,0.541867,0.128899
5778,0.541867,0.130772
5779,0.541867,0.128938
5780,0.541867,0.129494
5781,0.541867,0.130014
5782,0.541867,0.129354
5783,0.541867,0.131029
5784,0.541867,0.128548
5785,0.541867,0.130744
5786,0.541867,0.126754
5787,0.541867,0.128356
5788,0.541867,0.124269
5789,0.541867,0.128958
5790,0.541867,0.127224
5791,0.541867,0.128395
5792,0.541867,0.129470
5793,0.541867,0.128169
5794,0.541867,0.132881
5795,0.541867,0.129316
5796,0.541867,0.126777
5797,0.541867,0.127953
5798,0.541867,0.128960
5799,0.541867,0.128662
5800,0.541867,0.127059
5801,0.541867,0.127454
5802,0.541867,0.129480
5803,0.541867,0.131992
5804,0.541867,0.127371
5805,0.541867,0.126537
5806,0.541867,0.131547
5807,0.541867,0.128132
5808,0.541867,0.129662
5809,0.541867,0.130621
5810,0.541867,0.130417
5811,0.541867,0.130546
5812,0.541867,0.128018
5813,0.541867,0.130827
5814,0.541867,0.132012
5815,0.541867,0.128605
5816,0.541867,0.129650
5817,0.541867,0.131994
5818,0.541867,0.129251
5819,0.541867,0.131980
5820,0.541867,0.130432
5821,0.541867,0.127127
5822,0.541867,0.130837
5823,0.541867,0.127476
5824,0.541867,0.125799
5825,0.541867,0.130376
5826,0.541867,0.128247
5827,0.541867,0.128049
5828,0.541867,0.133348
5829,0.541867,0.129753
5830,0.541867,0.128997
5831,0.541867,0.128606
5832,0.547230,0.133327
5833,0.547230,0.129394
5834,0.547230,0.130580
5835,0.547230,0.131126
5836,0.547230,0.130182
5837,0.547230,0.131606
5838,0.547230,0.125192
5839,0.547230,0.128796
5840,0.547230,0.124848
5841,0.547230,0.132258
5842,0.547230,0.125560
5843,0.547230,0.127277
5844,0.547230,0.128988
5845,0.547230,0.129228
5846,0.547230,0.128257
5847,0.547230,0.128623
5848,0.547230,0.127173
5849,0.547230,0.127137
5850,0.547230,0.129043
5851,0.547230,0.127473
5852,0.547230,0.131125
5853,0.547230,0.126067
5854,0.547230,0.127561
5855,0.547230,0.129440
5856,0.547230,0.128336
5857,0.547230,0.127006
5858,0.547230,0.130323
5859,0.547230,0.131700
5860,0.547230,0.131912
5861,0.547230,0.129987
5862,0.547230,0.130772
5863,0.547230,0.127110
5864,0.547230,0.126138
5865,0.547230,0.126351
5866,0.547230,0.128597
5867,0.547230,0.133559
5868,0.547230,0.128242
5869,0.547230,0.130665
5870,0.547230,0.132282
5871,0.547230,0.128012
5872,0.547230,0.131535
5873,0.547230,0.129018
5874,0.547230,0.131839
5875,0.547230,0.128777
5876,0.547230,0.127077
5877,0.547230,0.130589
5878,0.547230,0.132870
5879,0.547230,0.124330
5880,0.547230,0.129688
5881,0.547230,0.129910
5882,0.547230,0.128957
5883,0.547230,0.127026
5884,0.547230,0.125174
5885,0.547230,0.129246
5886,0.547230,0.130539
5887,0.547230,0.127683
5888,0.547230,0.128981
5889,0.547230,0.128969
5890,0.547230,0.133777
5891,0.547230,0.129820
5892,0.547230,0.127988
5893,0.547230,0.129009
5894,0.547230,0.135147
5895,0.547230,0.128760
5896,0.547230,0.129578
5897,0.547230,0.124410
5898,0.547230,0.127142
5899,0.547230,0.131298
5900,0.547230,0.126330
5901,0.547230,0.129069
5902,0.547230,0.128401
5903,0.547230,0.131636
5904,0.547230,0.132690
5905,0.547230,0.126344
5906,0.547230,0.129817
5907,0.547230,0.129547
5908,0.547230,0.125744
5909,0.547230,0.128723
5910,0.547230,0.133318
5911,0.547230,0.128136
5912,0.547230,0.123847
5913,0.547230,0.131717
5914,0.547230,0.127278
5915,0.547230,0.126894
5916,0.547230,0.128484
5917,0.547230,0.132019
5918,0.547230,0.128289
5919,0.547230,0.128280
5920,0.547230,0.130643
5921,0.547230,0.130811
5922,0.547230,0.129648
5923,0.547230,0.129986
5924,0.547230,0.126946
5925,0.547230,0.130513
5926,0.547230,0.129890
5927,0.547230,0.128459
5928,0.547230,0.129773
5929,0.547230,0.130840
5930,0.547230,0.130085
5931,0.547230,0.129923
5932,0.547230,0.128573
5933,0.547230,0.131430
5934,0.547230,0.125767
5935,0.547230,0.130110
5936,0.547230,0.128174
5937,0.547230,0.126215
5938,0.547230,0.130972
5939,0.547230,0.129509
5940,0.547230,0.128691
5941,0.547230,0.133723
5942,0.547230,0.129391
5943,0.547230,0.127973
5944,0.547230,0.129734
5945,0.547230,0.126731
5946,0.547230,0.127378
5947,0.547230,0.131895
5948,0.547230,0.127539
5949,0.547230,0.127192
5950,0.547230,0.128360
5951,0.547230,0.125651
5952,0.547230,0.126741
5953,0.547230,0.127152
5954,0.547230,0.128836
5955,0.547230,0.127853
5956,0.547230,0.125249
5957,0.547230,0.126439
5958,0.547230,0.132345
5959,0.547230,0.128717
5960,0.547230,0.126624
5961,0.547230,0.127960
5962,0.547230,0.131237
5963,0.547230,0.127975
5964,0.547230,0.126814
5965,0.547230,0.124952
5966,0.547230,0.130516
5967,0.547230,0.132559
5968,0.547230,0.126586
5969,0.547230,0.128534
5970,0.547230,0.132289
5971,0.547230,0.126298
5972,0.547230,0.128493
5973,0.547230,0.131015
5974,0.547230,0.133724
5975,0.547230,0.125566
5976,0.547230,0.125633
5977,0.547230,0.130858
5978,0.547230,0.127837
5979,0.547230,0.128123
5980,0.547230,0.127341
5981,0.547230,0.130574
5982,0.547230,0.127405
5983,0.547230,0.128559
5984,0.547230,0.129879
5985,0.547230,0.130444
5986,0.547230,0.129040
5987,0.547230,0.126899
5988,0.547230,0.127771
5989,0.547230,0.130596
5990,0.547230,0.126766
5991,0.547230,0.128913
5992,0.547230,0.130279
5993,0.547230,0.128098
5994,0.547230,0.129349
5995,0.547230,0.130761
5996,0.547230,0.131431
5997,0.547230,0.130695
5998,0.547230,0.128386
5999,0.547230,0.131333
6000,0.547230,0.127586
6001,0.547230,0.126269
6002,0.547230,0.128520
6003,0.547230,0.125576
6004,0.547230,0.129990
6005,0.547230,0.130534
6006,0.547230,0.124193
6007,0.547230,0.127395
6008,0.547230,0.128276
6009,0.547230,0.128353
6010,0.547230,0.128232
6011,0.547230,0.128390
6012,0.547230,0.129429
6013,0.547230,0.128197
