Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.345601,0.246134,0.443914,0.248042
1,0.412418,0.262645,0.484530,0.253357
2,0.412418,0.271832,0.497146,0.254549
3,0.412418,0.284819,0.497146,0.240822
4,0.488965,0.281278,0.540866,0.248126
5,0.488965,0.291175,0.569856,0.247132
6,0.509132,0.305612,0.569856,0.248420
7,0.538472,0.308113,0.602010,0.250018
8,0.538472,0.309586,0.602010,0.247356
9,0.538472,0.308573,0.602010,0.253361
10,0.538472,0.313881,0.646383,0.249660
11,0.538472,0.321735,0.657225,0.254845
12,0.542100,0.332836,0.657225,0.247316
13,0.578850,0.328854,0.657225,0.254329
14,0.578850,0.323552,0.657225,0.245990
15,0.584840,0.325527,0.657225,0.249789
16,0.584840,0.342865,0.657225,0.246392
17,0.584840,0.350962,0.657225,0.248563
18,0.584840,0.344925,0.657225,0.250876
19,0.599575,0.356998,0.657225,0.253224
20,0.599575,0.353280,0.657225,0.249459
21,0.599575,0.355084,0.657225,0.248350
22,0.673424,0.369702,0.657225,0.255218
23,0.695165,0.351983,0.657225,0.250796
24,0.745681,0.368511,0.657225,0.251645
25,0.745681,0.376222,0.657225,0.250231
26,0.745681,0.382461,0.657225,0.247128
27,0.745681,0.369361,0.657225,0.246690
28,0.745681,0.395816,0.657225,0.243651
29,0.745681,0.385018,0.657225,0.249209
30,0.745681,0.417710,0.657225,0.244327
31,0.758462,0.413848,0.657225,0.242734
32,0.758462,0.411410,0.662330,0.248167
33,0.758462,0.422078,0.662330,0.248867
34,0.758462,0.417444,0.662330,0.256926
35,0.758462,0.420447,0.662330,0.250529
36,0.758462,0.423272,0.662330,0.247554
37,0.758462,0.415138,0.662330,0.251013
38,0.758462,0.433640,0.677874,0.259375
39,0.768354,0.429550,0.677874,0.250140
40,0.768354,0.448965,0.677874,0.246357
41,0.768354,0.434993,0.687705,0.259979
42,0.768354,0.460506,0.687705,0.240569
43,0.768354,0.455866,0.687705,0.254796
44,0.877688,0.450636,0.687705,0.254745
45,0.877688,0.444857,0.687705,0.251558
46,0.877688,0.447309,0.687705,0.260429
47,0.877688,0.451041,0.689032,0.254419
48,0.877688,0.450048,0.689032,0.249058
49,0.877688,0.440590,0.689032,0.254007
50,0.877688,0.451180,0.689032,0.256666
51,0.877688,0.447724,0.689032,0.244804
52,0.877688,0.464430,0.689032,0.258044
53,0.877688,0.459677,0.689032,0.245231
54,0.877688,0.453262,0.689032,0.253926
55,0.877688,0.472544,0.689032,0.257938
56,0.877688,0.452012,0.689032,0.246156
57,0.877688,0.453944,0.689032,0.244849
58,0.877688,0.440444,0.689032,0.254426
59,0.877688,0.437986,0.689032,0.253880
60,0.877688,0.448485,0.689032,0.238536
61,0.877688,0.443051,0.713223,0.243343
62,0.877688,0.450466,0.713223,0.248251
63,0.877688,0.442034,0.713223,0.249625
64,0.877688,0.465650,0.713223,0.251775
65,0.877688,0.440166,0.713223,0.258449
66,0.877688,0.446742,0.713223,0.256268
67,0.877688,0.455141,0.713223,0.245271
68,0.877688,0.462130,0.716569,0.246230
69,0.877688,0.453606,0.716569,0.244170
70,0.877688,0.443071,0.716569,0.253205
71,0.877688,0.481324,0.716569,0.251066
72,0.877688,0.480717,0.716569,0.251071
73,0.877688,0.448833,0.716569,0.246327
74,0.877688,0.464305,0.716569,0.244114
75,0.877688,0.471328,0.716569,0.254643
76,0.877688,0.471087,0.723470,0.252369
77,0.877688,0.487774,0.723470,0.251462
78,0.877688,0.462749,0.723470,0.254620
79,0.877688,0.461478,0.723470,0.255528
80,0.877688,0.474138,0.723470,0.244077
81,0.877688,0.506305,0.723470,0.244674
82,0.877688,0.481402,0.723470,0.243917
83,0.877688,0.488387,0.723470,0.247799
84,0.877688,0.493157,0.723470,0.253434
85,0.877688,0.470362,0.723470,0.248471
86,0.877688,0.516617,0.723470,0.256477
87,0.877688,0.483856,0.723470,0.257580
88,0.877688,0.478435,0.723470,0.244447
89,0.877688,0.482749,0.723470,0.257934
90,0.877688,0.489369,0.723470,0.245611
91,0.877688,0.469197,0.723470,0.244239
92,0.877688,0.469474,0.723470,0.247411
93,0.877688,0.492424,0.723470,0.253182
94,0.877688,0.481441,0.723470,0.253072
95,0.877688,0.488651,0.723470,0.249630
96,0.877688,0.507212,0.723470,0.251920
97,0.877688,0.496017,0.723470,0.253458
98,0.877688,0.482131,0.723470,0.252467
99,0.877688,0.482573,0.723470,0.253849
100,0.877688,0.491361,0.723470,0.248024
101,0.877688,0.471665,0.723470,0.243384
