Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.412564,0.242779,0.443914,0.248042
1,0.451807,0.272666,0.484530,0.253357
2,0.451807,0.274791,0.497146,0.254549
3,0.451807,0.291642,0.497146,0.240822
4,0.451807,0.286560,0.540866,0.248126
5,0.479564,0.301037,0.569856,0.247132
6,0.485881,0.302914,0.569856,0.248420
7,0.595190,0.304329,0.602010,0.250018
8,0.728313,0.321259,0.602010,0.247356
9,0.728313,0.309255,0.602010,0.253361
10,0.728313,0.332455,0.646383,0.249660
11,0.728313,0.327591,0.657225,0.254845
12,0.728313,0.326543,0.657225,0.247316
13,0.728313,0.337466,0.657225,0.254329
14,0.728313,0.361939,0.657225,0.245990
15,0.779654,0.364606,0.657225,0.249789
16,0.779654,0.357308,0.657225,0.246392
17,0.779654,0.348870,0.657225,0.248563
18,0.779654,0.366181,0.657225,0.250876
19,0.779654,0.365696,0.657225,0.253224
20,0.779654,0.375072,0.657225,0.249459
21,0.779654,0.358064,0.657225,0.248350
22,0.779654,0.372643,0.657225,0.255218
23,0.779654,0.386129,0.657225,0.250796
24,0.779654,0.385073,0.657225,0.251645
25,0.779654,0.391579,0.657225,0.250231
26,0.779654,0.387197,0.657225,0.247128
27,0.779654,0.385897,0.657225,0.246690
28,0.779654,0.404699,0.657225,0.243651
29,0.779654,0.393096,0.657225,0.249209
30,0.779654,0.388940,0.657225,0.244327
31,0.779654,0.398482,0.657225,0.242734
32,0.779654,0.391234,0.662330,0.248167
33,0.779654,0.402680,0.662330,0.248867
34,0.779654,0.408372,0.662330,0.256926
35,0.779654,0.395133,0.662330,0.250529
36,0.779654,0.398373,0.662330,0.247554
37,0.779654,0.394435,0.662330,0.251013
38,0.779654,0.399911,0.677874,0.259375
39,0.779654,0.421947,0.677874,0.250140
40,0.779654,0.413911,0.677874,0.246357
41,0.779654,0.423622,0.687705,0.259979
42,0.779654,0.414528,0.687705,0.240569
43,0.779654,0.406679,0.687705,0.254796
44,0.779654,0.435824,0.687705,0.254745
45,0.779654,0.426767,0.687705,0.251558
46,0.779654,0.441304,0.687705,0.260429
47,0.779654,0.426229,0.689032,0.254419
48,0.779654,0.442139,0.689032,0.249058
49,0.779654,0.424425,0.689032,0.254007
50,0.779654,0.424049,0.689032,0.256666
51,0.779654,0.413678,0.689032,0.244804
52,0.779654,0.441022,0.689032,0.258044
53,0.779654,0.415483,0.689032,0.245231
54,0.825582,0.424603,0.689032,0.253926
55,0.893429,0.451870,0.689032,0.257938
56,0.893429,0.466233,0.689032,0.246156
57,0.893429,0.464896,0.689032,0.244849
58,0.893429,0.460342,0.689032,0.254426
59,0.893429,0.447363,0.689032,0.253880
60,0.893429,0.406684,0.689032,0.238536
61,0.909381,0.443861,0.713223,0.243343
62,0.909381,0.448150,0.713223,0.248251
63,0.909381,0.461024,0.713223,0.249625
64,0.909381,0.458300,0.713223,0.251775
65,0.909381,0.480055,0.713223,0.258449
66,0.909381,0.464781,0.713223,0.256268
67,0.909381,0.466630,0.713223,0.245271
68,0.909381,0.463281,0.716569,0.246230
69,0.909381,0.470788,0.716569,0.244170
70,0.909381,0.464824,0.716569,0.253205
71,0.909381,0.446067,0.716569,0.251066
72,0.909381,0.475209,0.716569,0.251071
73,0.909381,0.468507,0.716569,0.246327
74,0.909381,0.460787,0.716569,0.244114
75,0.909381,0.482969,0.716569,0.254643
76,0.909381,0.450318,0.723470,0.252369
77,0.909381,0.482310,0.723470,0.251462
78,0.909381,0.468621,0.723470,0.254620
79,0.909381,0.469372,0.723470,0.255528
80,0.909381,0.468973,0.723470,0.244077
81,0.909381,0.461349,0.723470,0.244674
82,0.909381,0.444474,0.723470,0.243917
83,0.909381,0.460035,0.723470,0.247799
84,0.909381,0.463767,0.723470,0.253434
85,0.909381,0.471541,0.723470,0.248471
86,0.909381,0.480932,0.723470,0.256477
87,0.909381,0.505606,0.723470,0.257580
88,0.909381,0.475607,0.723470,0.244447
89,0.909381,0.469044,0.723470,0.257934
90,0.909381,0.495216,0.723470,0.245611
91,0.909381,0.483151,0.723470,0.244239
92,0.927156,0.503557,0.723470,0.247411
93,0.927156,0.502704,0.723470,0.253182
94,0.927156,0.479755,0.723470,0.253072
95,0.927156,0.484973,0.723470,0.249630
96,0.927156,0.494441,0.723470,0.251920
97,0.927156,0.483748,0.723470,0.253458
98,0.927156,0.529540,0.723470,0.252467
99,0.927156,0.517403,0.723470,0.253849
100,0.927156,0.510176,0.723470,0.248024
101,0.927156,0.514217,0.723470,0.243384
102,0.927156,0.496587,0.723470,0.249870
103,0.927156,0.512656,0.723470,0.253080
104,0.927156,0.507592,0.723470,0.252065
105,0.927156,0.518723,0.723470,0.248274
106,0.927156,0.501562,0.723470,0.251777
107,0.927156,0.512323,0.723470,0.251671
108,0.927156,0.512937,0.723470,0.254879
109,0.927156,0.502229,0.723470,0.246626
110,0.927156,0.513143,0.723470,0.248007
111,0.927156,0.517533,0.723470,0.250683
112,0.927156,0.542759,0.723470,0.250822
113,0.927156,0.530946,0.723470,0.242958
114,0.927156,0.563236,0.723470,0.244573
115,0.927156,0.528610,0.723470,0.247204
116,0.927156,0.535195,0.723470,0.243171
117,0.927156,0.540402,0.723470,0.249420
118,0.927156,0.537546,0.723470,0.255642
119,0.927156,0.487298,0.723470,0.254909
120,0.946203,0.518342,0.723470,0.253073
121,0.946203,0.532666,0.723470,0.251673
122,0.946203,0.541107,0.723470,0.253126
123,0.946203,0.555657,0.723470,0.249031
124,0.946203,0.528149,0.723470,0.249521
125,0.946203,0.509843,0.723470,0.251780
126,0.951519,0.537050,0.723470,0.252948
127,0.951519,0.537811,0.723470,0.243182
128,0.951519,0.536832,0.723470,0.245574
129,0.951519,0.573028,0.723470,0.252395
130,0.951519,0.564848,0.723470,0.252472
131,0.951519,0.530831,0.723470,0.247745
132,0.951519,0.577265,0.723470,0.250483
133,0.951519,0.556656,0.723470,0.244361
134,0.951519,0.558948,0.723470,0.255823
135,0.951519,0.552410,0.723470,0.249148
136,0.951519,0.543086,0.723470,0.252285
137,0.951519,0.575441,0.723470,0.251150
138,0.951519,0.540373,0.723470,0.249099
139,0.951519,0.556435,0.723470,0.248333
140,0.951519,0.542596,0.723470,0.253862
141,0.951519,0.564333,0.723470,0.249644
142,0.951519,0.580742,0.723470,0.251382
143,0.951519,0.509599,0.723470,0.248563
144,0.951519,0.534667,0.723470,0.253957
145,0.951519,0.533964,0.723470,0.239228
146,0.951519,0.558677,0.723470,0.256982
147,0.951519,0.555752,0.723470,0.254121
148,0.951519,0.570355,0.723470,0.248304
149,0.951519,0.549264,0.723470,0.255456
150,0.951519,0.551544,0.723470,0.247469
151,0.962652,0.551950,0.723470,0.252382
152,0.962652,0.544077,0.723470,0.254999
153,0.963827,0.575188,0.723470,0.247644
154,0.963827,0.544996,0.723470,0.247501
155,0.963827,0.559963,0.723470,0.246615
156,0.963827,0.555385,0.723470,0.252259
157,0.963827,0.551549,0.723470,0.247840
158,0.978354,0.564915,0.723470,0.253188
159,0.978354,0.542167,0.723470,0.252968
160,0.982187,0.551846,0.723470,0.246318
161,0.982187,0.567111,0.723470,0.242638
162,0.982187,0.546155,0.723470,0.244693
163,0.982187,0.547984,0.723470,0.251624
164,0.982187,0.576082,0.723470,0.252858
165,0.982187,0.618205,0.723470,0.255890
166,0.982187,0.554560,0.723470,0.254876
167,0.982187,0.539198,0.723470,0.246530
168,0.982187,0.536259,0.723470,0.242486
169,0.986571,0.571275,0.723470,0.248868
170,0.986571,0.549239,0.723470,0.258187
171,0.986571,0.548817,0.723470,0.244893
172,0.986571,0.548911,0.723470,0.245881
173,0.986571,0.588667,0.723470,0.243792
174,0.987173,0.584421,0.723470,0.254151
175,0.987173,0.570425,0.723470,0.252346
176,0.987173,0.559794,0.723470,0.250677
177,0.987173,0.564962,0.723470,0.253294
178,0.987173,0.551618,0.723470,0.249372
179,0.987173,0.574592,0.723470,0.246225
180,0.987173,0.536860,0.723470,0.251573
181,0.987173,0.558786,0.723470,0.242253
182,0.987173,0.559336,0.723470,0.243100
183,0.987173,0.574380,0.723470,0.245516
184,0.987173,0.544052,0.723470,0.247288
185,0.987173,0.551113,0.723470,0.253225
186,0.987173,0.551238,0.723470,0.247703
187,0.987173,0.532683,0.723470,0.254815
