Iteration,EA Max Fitness,EA Avg Fitness,Random Max Fitness,Random Avg Fitness
0,0.486257,0.247156,0.443914,0.248042
1,0.486257,0.259075,0.484530,0.253357
2,0.486257,0.268262,0.497146,0.254549
3,0.486257,0.279815,0.497146,0.240822
4,0.486257,0.284551,0.540866,0.248126
5,0.486257,0.294191,0.569856,0.247132
6,0.486257,0.290682,0.569856,0.248420
7,0.486257,0.308605,0.602010,0.250018
8,0.486257,0.284372,0.602010,0.247356
9,0.486257,0.304084,0.602010,0.253361
10,0.486257,0.297919,0.646383,0.249660
11,0.486257,0.310352,0.657225,0.254845
12,0.486257,0.315396,0.657225,0.247316
13,0.486257,0.313228,0.657225,0.254329
14,0.486257,0.307902,0.657225,0.245990
15,0.486257,0.308243,0.657225,0.249789
16,0.486257,0.319600,0.657225,0.246392
17,0.546659,0.313284,0.657225,0.248563
18,0.546659,0.325905,0.657225,0.250876
19,0.546659,0.325111,0.657225,0.253224
20,0.546659,0.331323,0.657225,0.249459
21,0.546659,0.321041,0.657225,0.248350
22,0.546659,0.317006,0.657225,0.255218
23,0.546659,0.328208,0.657225,0.250796
24,0.546659,0.330471,0.657225,0.251645
25,0.549469,0.324091,0.657225,0.250231
26,0.549469,0.331876,0.657225,0.247128
27,0.549469,0.318191,0.657225,0.246690
28,0.549469,0.349849,0.657225,0.243651
29,0.555914,0.334473,0.657225,0.249209
30,0.590769,0.340834,0.657225,0.244327
31,0.590769,0.350638,0.657225,0.242734
32,0.590769,0.329962,0.662330,0.248167
33,0.590769,0.354064,0.662330,0.248867
34,0.590769,0.343618,0.662330,0.256926
35,0.590769,0.349898,0.662330,0.250529
36,0.596706,0.361853,0.662330,0.247554
37,0.596706,0.344929,0.662330,0.251013
38,0.809656,0.364749,0.677874,0.259375
39,0.809656,0.362758,0.677874,0.250140
40,0.809656,0.346268,0.677874,0.246357
41,0.809656,0.364441,0.687705,0.259979
42,0.809656,0.370861,0.687705,0.240569
43,0.809656,0.376909,0.687705,0.254796
44,0.809656,0.372357,0.687705,0.254745
45,0.809656,0.396028,0.687705,0.251558
46,0.809656,0.388219,0.687705,0.260429
47,0.809656,0.388185,0.689032,0.254419
48,0.809656,0.381633,0.689032,0.249058
49,0.809656,0.397676,0.689032,0.254007
50,0.809656,0.395892,0.689032,0.256666
51,0.809656,0.388945,0.689032,0.244804
52,0.809656,0.391182,0.689032,0.258044
53,0.809656,0.401035,0.689032,0.245231
54,0.809656,0.380002,0.689032,0.253926
55,0.809656,0.388585,0.689032,0.257938
56,0.809656,0.400473,0.689032,0.246156
57,0.809656,0.413761,0.689032,0.244849
58,0.809656,0.405874,0.689032,0.254426
59,0.809656,0.399980,0.689032,0.253880
60,0.809656,0.406517,0.689032,0.238536
61,0.809656,0.397079,0.713223,0.243343
62,0.809656,0.404069,0.713223,0.248251
63,0.809656,0.402570,0.713223,0.249625
64,0.809656,0.398479,0.713223,0.251775
65,0.809656,0.396686,0.713223,0.258449
66,0.809656,0.390528,0.713223,0.256268
67,0.809656,0.401482,0.713223,0.245271
68,0.809656,0.404242,0.716569,0.246230
69,0.809656,0.416118,0.716569,0.244170
70,0.809656,0.409240,0.716569,0.253205
71,0.809656,0.409267,0.716569,0.251066
72,0.809656,0.409912,0.716569,0.251071
73,0.809656,0.420076,0.716569,0.246327
74,0.809656,0.414466,0.716569,0.244114
75,0.809656,0.410117,0.716569,0.254643
76,0.809656,0.424234,0.723470,0.252369
77,0.809656,0.427435,0.723470,0.251462
78,0.809656,0.423839,0.723470,0.254620
79,0.809656,0.420382,0.723470,0.255528
80,0.809656,0.436538,0.723470,0.244077
81,0.809656,0.425950,0.723470,0.244674
82,0.809656,0.424969,0.723470,0.243917
83,0.809656,0.448665,0.723470,0.247799
84,0.809656,0.428295,0.723470,0.253434
