Iteration,Run,ChromosomeIndex,Fitness
0,0,0,0.250000
0,0,1,0.245712
0,0,2,0.250000
0,0,3,0.347145
0,0,4,0.285977
0,0,5,0.282872
0,0,6,0.289052
0,0,7,0.241599
0,0,8,0.095094
0,0,9,0.264119
0,0,10,0.272042
0,0,11,0.252465
0,0,12,0.183986
0,0,13,0.206864
0,0,14,0.213907
0,0,15,0.247929
0,0,16,0.250000
0,0,17,0.250000
0,0,18,0.224741
0,0,19,0.150412
0,0,20,0.250000
0,0,21,0.307395
0,0,22,0.303650
0,0,23,0.142473
0,0,24,0.122800
0,0,25,0.291836
0,0,26,0.269131
0,0,27,0.238251
0,0,28,0.289783
0,0,29,0.182707
0,0,30,0.280353
0,0,31,0.237572
0,0,32,0.318492
0,0,33,0.170865
0,0,34,0.318725
0,0,35,0.228048
0,0,36,0.323460
0,0,37,0.153144
0,0,38,0.152944
0,0,39,0.193559
0,0,40,0.374625
0,0,41,0.174626
0,0,42,0.250000
0,0,43,0.322637
0,0,44,0.250000
0,0,45,0.250018
0,0,46,0.204620
0,0,47,0.233508
0,0,48,0.256736
0,0,49,0.198521
0,0,50,0.247684
0,0,51,0.151704
0,0,52,0.122145
0,0,53,0.195223
0,0,54,0.336994
0,0,55,0.156358
0,0,56,0.292225
0,0,57,0.187514
0,0,58,0.250000
0,0,59,0.191936
0,0,60,0.249591
0,0,61,0.196999
0,0,62,0.312699
0,0,63,0.222612
0,0,64,0.305565
0,0,65,0.198098
0,0,66,0.262136
0,0,67,0.271836
0,0,68,0.325768
0,0,69,0.250000
0,0,70,0.256378
0,0,71,0.301911
0,0,72,0.329371
0,0,73,0.265031
0,0,74,0.149794
0,0,75,0.230886
0,0,76,0.250000
0,0,77,0.250000
0,0,78,0.223646
0,0,79,0.235268
0,0,80,0.424678
0,0,81,0.250000
0,0,82,0.231663
0,0,83,0.270935
0,0,84,0.247179
0,0,85,0.369153
0,0,86,0.126569
0,0,87,0.250000
0,0,88,0.206052
0,0,89,0.281638
0,0,90,0.207763
0,0,91,0.273310
0,0,92,0.250000
0,0,93,0.180154
0,0,94,0.275285
0,0,95,0.246731
0,0,96,0.296877
0,0,97,0.250000
0,0,98,0.164756
0,0,99,0.361714
100,0,0,0.842000
100,0,1,0.840886
100,0,2,0.838312
100,0,3,0.828916
100,0,4,0.827407
100,0,5,0.826184
100,0,6,0.825978
100,0,7,0.825978
100,0,8,0.824798
100,0,9,0.824798
100,0,10,0.824798
100,0,11,0.819000
100,0,12,0.817014
100,0,13,0.816422
100,0,14,0.815859
100,0,15,0.815611
100,0,16,0.815611
100,0,17,0.815611
100,0,18,0.814459
100,0,19,0.814086
100,0,20,0.813264
100,0,21,0.812106
100,0,22,0.811015
100,0,23,0.809149
100,0,24,0.806297
100,0,25,0.805137
100,0,26,0.804378
100,0,27,0.803152
100,0,28,0.802610
100,0,29,0.802501
100,0,30,0.802485
100,0,31,0.801354
100,0,32,0.798235
100,0,33,0.259069
100,0,34,0.134916
100,0,35,0.250684
100,0,36,0.207121
100,0,37,0.299298
100,0,38,0.249971
100,0,39,0.250000
100,0,40,0.282640
100,0,41,0.343182
100,0,42,0.190801
100,0,43,0.369618
100,0,44,0.401392
100,0,45,0.250580
100,0,46,0.413541
100,0,47,0.639388
100,0,48,0.250000
100,0,49,0.305822
100,0,50,0.293806
100,0,51,0.249288
100,0,52,0.327845
100,0,53,0.222168
100,0,54,0.129713
100,0,55,0.813821
100,0,56,0.814459
100,0,57,0.387255
100,0,58,0.250688
100,0,59,0.360483
100,0,60,0.394694
100,0,61,0.157335
100,0,62,0.233949
100,0,63,0.268547
100,0,64,0.157083
100,0,65,0.250000
100,0,66,0.250701
100,0,67,0.249208
100,0,68,0.333036
100,0,69,0.180990
100,0,70,0.364950
100,0,71,0.318190
100,0,72,0.370976
100,0,73,0.012948
100,0,74,0.422177
100,0,75,0.219854
100,0,76,0.401038
100,0,77,0.159739
100,0,78,0.438375
100,0,79,0.827407
100,0,80,0.331610
100,0,81,0.533447
100,0,82,0.250000
100,0,83,0.250000
100,0,84,0.277290
100,0,85,0.840965
100,0,86,0.443585
100,0,87,0.387940
100,0,88,0.250010
100,0,89,0.248613
100,0,90,0.310922
100,0,91,0.489380
100,0,92,0.251214
100,0,93,0.250000
100,0,94,0.228261
100,0,95,0.334405
100,0,96,0.173351
100,0,97,0.250000
100,0,98,0.357133
100,0,99,0.273478
200,0,0,0.857119
200,0,1,0.851216
200,0,2,0.851216
200,0,3,0.851216
200,0,4,0.851216
200,0,5,0.851216
200,0,6,0.851216
200,0,7,0.851216
200,0,8,0.851216
200,0,9,0.851216
200,0,10,0.851216
200,0,11,0.851216
200,0,12,0.851216
200,0,13,0.851216
200,0,14,0.851216
200,0,15,0.851216
200,0,16,0.851216
200,0,17,0.851216
200,0,18,0.851216
200,0,19,0.851216
200,0,20,0.851216
200,0,21,0.851216
200,0,22,0.851216
200,0,23,0.851216
200,0,24,0.851216
200,0,25,0.851216
200,0,26,0.851216
200,0,27,0.851216
200,0,28,0.851216
200,0,29,0.851216
200,0,30,0.851216
200,0,31,0.851216
200,0,32,0.851216
200,0,33,0.250000
200,0,34,0.357443
200,0,35,0.426994
